Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1374497790;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374498090;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374498390;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374498690;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374498990;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374499291;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374499591;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374499891;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374500191;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374500491;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374500791;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374501090;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374501390;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1374501690;	1;	2925.999538;	138.49731146533333;	4.733333333333333;	230328.26666666666;	768256.5333333333;	1463.2142857142858;	36.07142857142857;	4.071428571428571;	11.071428571428571
1374501990;	1;	2925.999538;	33.16132809733333;	1.1333333333333333;	294224.0;	381679.4666666667;	1.9333333333333333;	1.5333333333333334;	0.2;	0.06666666666666667
1374502290;	1;	2925.999538;	31.21066173866667;	1.0666666666666667;	294228.0;	121632.53333333334;	0.0;	1.0666666666666667;	0.0;	0.0
1374502590;	1;	2925.999538;	29.25999538;	1.0;	294228.0;	67107.46666666666;	0.0;	1.0;	0.0;	0.0
1374502891;	1;	2925.999538;	29.25999538;	1.0;	294228.0;	47533.333333333336;	0.0;	0.8666666666666667;	0.0;	0.0
1374503191;	1;	2925.999538;	31.21066173866667;	1.0666666666666667;	294228.0;	29358.4;	0.0;	0.8666666666666667;	0.0;	0.0
1374503491;	1;	2925.999538;	31.21066173866667;	1.0666666666666667;	294228.0;	39145.066666666666;	0.0;	0.8666666666666667;	0.0;	0.0
1374503791;	1;	2925.999538;	29.25999538;	1.0;	294228.0;	58018.933333333334;	0.0;	0.8;	0.0;	0.0
1374504091;	1;	2925.999538;	29.25999538;	1.0;	294228.0;	65009.6;	0.0;	0.8666666666666667;	0.0;	0.0
1374504391;	1;	2925.999538;	29.25999538;	1.0;	294228.0;	43338.666666666664;	0.0;	0.9333333333333333;	0.0;	0.0
1374504691;	1;	2925.999538;	29.25999538;	1.0;	294228.0;	36349.333333333336;	0.0;	0.9333333333333333;	0.0;	0.0
1374504991;	1;	2925.999538;	29.25999538;	1.0;	294228.0;	46134.933333333334;	0.0;	0.9333333333333333;	0.0;	0.0
1374505291;	1;	2925.999538;	29.25999538;	1.0;	294228.0;	42640.26666666667;	0.0;	1.1333333333333333;	0.0;	0.0
1374505591;	1;	2925.999538;	29.25999538;	1.0;	294228.0;	51029.86666666667;	0.0;	0.9333333333333333;	0.0;	0.0
