Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	0.0;	0.0;	0.5333333333333333;	0.0;	1.0
1372630104;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372630404;	8;	20799.994432;	147.33329389333332;	0.7083333333333333;	3.2608536E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1372630704;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372631004;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	0.0;	0.0;	7.4;	0.2;	1.1333333333333333
1372631304;	8;	20799.994432;	143.8666281546667;	0.6916666666666668;	3.2608536E7;	67108.8;	0.0;	0.7333333333333333;	0.0;	1.0
1372631604;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	134217.6;	0.0;	2.1333333333333333;	0.0;	1.4666666666666666
1372631904;	8;	20799.994432;	147.33329389333332;	0.7083333333333333;	3.2608536E7;	402652.8;	0.0;	1.5333333333333334;	0.0;	1.0
1372632204;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372632504;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372632804;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	134217.6;	0.0;	0.7333333333333333;	0.0;	1.0
1372633104;	8;	20799.994432;	147.33329389333332;	0.7083333333333333;	3.2608536E7;	0.0;	0.0;	0.8;	0.0;	1.0
1372633404;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.0
1372633704;	8;	20799.994432;	154.26662537066667;	0.7416666666666667;	3.2608536E7;	134217.6;	0.0;	1.0666666666666667;	0.0;	1.0
1372634004;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	0.0;	0.0;	0.5333333333333333;	0.0;	1.0
1372634304;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372634604;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	111848.0;	0.0;	1.0;	0.0;	1.0
1372634903;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	246065.6;	0.06666666666666667;	0.8;	0.0;	1.0
1372635203;	8;	20799.994432;	154.26662537066667;	0.7416666666666667;	3.2608536E7;	67108.8;	0.0;	1.6666666666666667;	0.0;	1.4666666666666666
1372635503;	8;	20799.994432;	142.1332952853333;	0.6833333333333332;	3.2608536E7;	0.0;	0.0;	1.3333333333333333;	0.0;	1.0
1372635803;	8;	20799.994432;	147.33329389333332;	0.7083333333333333;	3.2608536E7;	134217.6;	0.0;	0.8666666666666667;	0.0;	1.0
1372636103;	8;	20799.994432;	145.59996102399998;	0.7;	3.2608536E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1372636403;	8;	20799.994432;	152.53329250133334;	0.7333333333333333;	3.2608536E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1372636703;	8;	20799.994432;	152.53329250133334;	0.7333333333333333;	3.2608536E7;	0.0;	0.0;	0.6;	0.0;	1.0
1372637004;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	67108.8;	0.0;	0.8;	0.0;	1.0
1372637304;	8;	20799.994432;	147.33329389333332;	0.7083333333333333;	3.2608536E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1372637604;	8;	20799.994432;	155.99995823999998;	0.75;	3.2608536E7;	0.0;	0.0;	7.4;	0.2;	1.1333333333333333
1372637904;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372638204;	8;	20799.994432;	147.33329389333332;	0.7083333333333333;	3.2608536E7;	0.0;	0.0;	0.6;	0.0;	1.0
1372638504;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372638804;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	0.0;	0.0;	2.533333333333333;	0.0;	1.4666666666666666
1372639104;	8;	20799.994432;	133.46663093866667;	0.6416666666666667;	3.2608536E7;	111848.0;	0.06666666666666667;	1.1333333333333333;	0.0;	1.0
1372639404;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	380283.2;	0.0;	0.7333333333333333;	0.0;	1.0
1372639704;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	290804.8;	0.0;	0.6;	0.0;	1.0
1372640004;	8;	20799.994432;	149.06662676266666;	0.7166666666666667;	3.2608536E7;	0.0;	0.0;	1.7333333333333334;	0.0;	1.0
1372640304;	8;	20799.994432;	152.53329250133334;	0.7333333333333333;	3.2608536E7;	0.0;	0.0;	1.0;	0.0;	1.0
1372640604;	8;	20799.994432;	145.59996102399998;	0.7;	3.2608536E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1372640904;	8;	20799.994432;	147.33329389333332;	0.7083333333333333;	3.2608536E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372641204;	8;	20799.994432;	150.799959632;	0.725;	3.2608536E7;	0.0;	0.0;	0.8;	0.0;	1.0
1372641504;	8;	20799.994432;	185.46661701866665;	0.8916666666666667;	3.2608536E7;	134217.6;	124.4;	14.133333333333333;	0.0;	1.1333333333333333
