Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	44739.2;	0.0;	0.6;	0.0;	1.0
1372630104;	8;	20799.991984;	81.46663527066667;	0.39166666666666666;	3.26063E7;	67108.8;	0.0;	0.8666666666666667;	0.0;	1.0
1372630404;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	67108.8;	0.0;	0.8;	0.0;	1.0
1372630704;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1372631004;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	67108.8;	0.0;	0.8;	0.0;	1.0
1372631304;	8;	20799.991984;	83.19996793600001;	0.4;	3.26063E7;	67108.8;	0.0;	0.6666666666666666;	0.0;	1.0
1372631604;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	156587.2;	0.0;	1.0666666666666667;	0.0;	1.0
1372631904;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1372632204;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1372632504;	8;	20799.991984;	86.66663326666666;	0.41666666666666663;	3.26063E7;	0.0;	0.0;	2.066666666666667;	0.0;	1.4666666666666666
1372632804;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	0.0;	0.0;	0.8;	0.0;	1.0
1372633104;	8;	20799.991984;	84.93330060133334;	0.4083333333333334;	3.26063E7;	0.0;	0.0;	0.8;	0.0;	1.0
1372633404;	8;	20799.991984;	81.46663527066667;	0.39166666666666666;	3.26063E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1372633704;	8;	20799.991984;	79.73330260533334;	0.38333333333333336;	3.26063E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1372634004;	8;	20799.991984;	81.46663527066667;	0.39166666666666666;	3.26063E7;	0.0;	0.0;	0.6;	0.0;	1.0
1372634304;	8;	20799.991984;	79.73330260533334;	0.38333333333333336;	3.26063E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1372634604;	8;	20799.991984;	79.73330260533334;	0.38333333333333336;	3.26063E7;	0.0;	0.0;	7.866666666666666;	0.2;	1.1333333333333333
1372634903;	8;	20799.991984;	83.19996793600001;	0.4;	3.26063E7;	268435.2;	0.0;	0.8666666666666667;	0.0;	1.0
1372635203;	8;	20799.991984;	86.66663326666666;	0.41666666666666663;	3.26063E7;	201326.4;	0.0;	1.2;	0.0;	1.0
1372635503;	8;	20799.991984;	81.46663527066667;	0.39166666666666666;	3.26063E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1372635803;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1372636103;	8;	20799.991984;	86.66663326666666;	0.41666666666666663;	3.26063E7;	67108.8;	0.06666666666666667;	12.333333333333334;	0.0;	1.4666666666666666
1372636403;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	402652.8;	0.0;	0.9333333333333333;	0.0;	1.0
1372636703;	8;	20799.991984;	77.99996994;	0.375;	3.26063E7;	0.0;	0.0;	0.5333333333333333;	0.0;	1.0
