Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	1;	2599.999619;	119.59998247399999;	4.6;	4059136.0;	360708.5333333333;	0.13333333333333333;	10.066666666666666;	8.6;	82.46666666666667
1372630104;	1;	2599.999619;	103.99998476;	4.0;	4059136.0;	385873.6;	0.0;	4.066666666666666;	8.333333333333334;	82.2
1372630404;	1;	2599.999619;	110.93331707733334;	4.266666666666667;	4059136.0;	394261.86666666664;	0.0;	4.266666666666667;	8.6;	87.66666666666667
1372630704;	1;	2599.999619;	107.46665091866666;	4.133333333333333;	4059136.0;	391467.2;	0.0;	4.533333333333333;	8.533333333333333;	87.46666666666667
1372631004;	1;	2599.999619;	121.33331555333334;	4.666666666666667;	4059136.0;	304784.26666666666;	0.0;	4.8;	9.066666666666666;	88.0
1372631304;	1;	2599.999619;	109.19998399800001;	4.2;	4059136.0;	318765.6;	0.0;	3.6;	8.666666666666666;	87.53333333333333
1372631604;	1;	2599.999619;	117.86664939466668;	4.533333333333333;	4059136.0;	360708.0;	0.0;	4.466666666666667;	9.066666666666666;	87.66666666666667
1372631904;	1;	2599.999619;	109.19998399800001;	4.2;	4059136.0;	385872.8;	0.0;	4.066666666666666;	9.066666666666666;	88.13333333333334
1372632204;	1;	2599.999619;	116.13331631533335;	4.466666666666667;	4059136.0;	310376.8;	0.0;	4.333333333333333;	9.066666666666666;	87.66666666666667
1372632504;	1;	2599.999619;	109.19998399800001;	4.2;	4059136.0;	310376.0;	0.0;	4.0;	8.733333333333333;	87.6
1372632804;	1;	2599.999619;	119.59998247399999;	4.6;	4059136.0;	299192.5333333333;	0.0;	4.466666666666667;	8.8;	83.2
1372633104;	1;	2599.999619;	103.99998476;	4.0;	4059136.0;	304784.26666666666;	0.0;	3.8666666666666663;	8.866666666666667;	83.0
1372633404;	1;	2599.999619;	123.06664863266667;	4.733333333333333;	4059136.0;	369096.8;	0.0;	8.666666666666666;	9.133333333333333;	88.2
1372633704;	1;	2599.999619;	107.46665091866666;	4.133333333333333;	4059136.0;	366300.26666666666;	0.0;	3.666666666666667;	8.866666666666667;	87.26666666666667
1372634004;	1;	2599.999619;	114.39998323600003;	4.4;	4059136.0;	469760.8;	0.0;	3.4;	8.4;	40.0
1372634304;	1;	2599.999619;	103.99998476;	4.0;	4059136.0;	307581.06666666665;	0.0;	3.2666666666666666;	7.466666666666667;	9.133333333333333
1372634604;	1;	2599.999619;	117.86664939466668;	4.533333333333333;	4059136.0;	357912.26666666666;	0.0;	3.6;	7.733333333333333;	9.133333333333333
1372634903;	1;	2599.999619;	103.99998476;	4.0;	4059136.0;	262841.06666666665;	0.0;	3.0;	7.4;	9.0
1372635203;	1;	2599.999619;	110.93331707733334;	4.266666666666667;	4059136.0;	290803.73333333334;	0.0;	3.6;	7.6;	9.333333333333334
1372635503;	1;	2599.999619;	103.99998476;	4.0;	4059136.0;	405446.93333333335;	0.0;	3.2666666666666666;	7.6;	9.066666666666666
1372635803;	1;	2599.999619;	112.66665015666668;	4.333333333333333;	4059136.0;	321561.06666666665;	0.0;	3.533333333333333;	7.666666666666667;	9.2
1372636103;	1;	2599.999619;	103.99998476;	4.0;	4059136.0;	288007.4666666667;	0.0;	3.4;	7.466666666666667;	9.0
1372636403;	1;	2599.999619;	116.13331631533335;	4.466666666666667;	4059136.0;	293600.0;	0.0;	3.6;	7.666666666666667;	9.2
1372636703;	1;	2599.999619;	103.99998476;	4.0;	4059136.0;	366301.06666666665;	0.0;	3.2666666666666666;	7.333333333333333;	9.066666666666666
1372637004;	1;	2599.999619;	116.13331631533335;	4.466666666666667;	4059136.0;	313172.0;	0.0;	8.533333333333333;	7.666666666666667;	9.4
1372637304;	1;	2599.999619;	103.99998476;	4.0;	4059136.0;	360707.73333333334;	0.0;	2.8;	7.2;	3.7333333333333334
1372637604;	1;	2599.999619;	110.93331707733334;	4.266666666666667;	4059136.0;	254452.53333333333;	0.0;	3.2666666666666666;	7.466666666666667;	3.933333333333333
1372637904;	1;	2599.999619;	107.46665091866666;	4.133333333333333;	4059136.0;	315970.13333333336;	0.0;	3.3333333333333335;	7.4;	9.066666666666666
1372638204;	1;	2599.999619;	119.59998247399999;	4.6;	4059136.0;	369097.06666666665;	0.0;	3.1333333333333333;	7.466666666666667;	3.933333333333333
