Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	0.0;	0.06666666666666667;	0.8;	0.0;	1.0
1372630104;	8;	20799.994432;	72.79998051199999;	0.35;	3.2605556E7;	111848.0;	0.0;	2.4;	0.0;	1.4666666666666666
1372630404;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	268435.2;	0.0;	0.7333333333333333;	0.0;	1.0
1372630704;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1372631004;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372631304;	8;	20799.994432;	69.33331477333334;	0.33333333333333337;	3.2605556E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1372631604;	8;	20799.994432;	72.79998051199999;	0.35;	3.2605556E7;	67108.8;	0.0;	1.2;	0.0;	1.0
1372631904;	8;	20799.994432;	69.33331477333334;	0.33333333333333337;	3.2605556E7;	178956.8;	0.0;	0.8;	0.0;	1.0
1372632204;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	134217.6;	0.0;	0.8;	0.0;	1.0
1372632504;	8;	20799.994432;	72.79998051199999;	0.35;	3.2605556E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372632804;	8;	20799.994432;	69.33331477333334;	0.33333333333333337;	3.2605556E7;	67108.8;	0.0;	0.7333333333333333;	0.0;	1.0
1372633104;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1372633404;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	0.0;	0.0;	0.8;	0.0;	1.0
1372633704;	8;	20799.994432;	76.26664625066667;	0.36666666666666664;	3.2605556E7;	223696.0;	0.06666666666666667;	2.533333333333333;	0.0;	1.4666666666666666
1372634004;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	134217.6;	0.0;	0.8;	0.0;	1.0
1372634304;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1372634604;	8;	20799.994432;	71.06664764266665;	0.3416666666666666;	3.2605556E7;	67108.8;	0.0;	0.6666666666666666;	0.0;	1.0
1372634903;	8;	20799.994432;	135.199963808;	0.65;	3.2605556E7;	514500.8;	124.46666666666667;	21.6;	0.0;	1.3333333333333333
