Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	4;	10399.997276;	3743.9990193599997;	36.0;	1.6777216E7;	3366624.8;	994.2666666666668;	736.1333333333333;	1859.4;	2990.133333333333
1372630104;	4;	10399.997276;	3763.0656810326673;	36.18333333333334;	1.6777216E7;	2684352.0;	44.93333333333334;	608.6666666666666;	1766.8;	2373.3333333333335
1372630404;	4;	10399.997276;	4624.532122061333;	44.46666666666667;	1.6777216E7;	4004160.0;	4370.866666666667;	6862.0;	1989.9333333333334;	2138.0
1372630704;	4;	10399.997276;	4265.732216039334;	41.01666666666667;	1.6777216E7;	3064635.2;	0.06666666666666667;	42.46666666666666;	1860.4;	1982.0
1372631004;	4;	10399.997276;	4562.1321384053335;	43.86666666666667;	1.6777216E7;	3344256.0;	26.466666666666665;	589.0;	1844.4666666666667;	2088.6666666666665
1372631304;	4;	10399.997276;	4465.065497162666;	42.93333333333333;	1.6777216E7;	2840939.2;	11.466666666666667;	618.1333333333333;	1762.5333333333333;	2186.6666666666665
1372631604;	4;	10399.997276;	4286.532210591334;	41.21666666666667;	1.6777216E7;	3523213.066666667;	296.46666666666664;	58.266666666666666;	1842.8;	2380.133333333333
1372631904;	4;	10399.997276;	4525.732147939334;	43.51666666666667;	1.6777216E7;	3120559.2;	10.133333333333333;	614.4666666666666;	1863.4;	2588.4
1372632204;	4;	10399.997276;	4751.065422252666;	45.68333333333333;	1.6777216E7;	3690984.0;	4423.666666666667;	6440.0;	1837.9333333333334;	3986.3333333333335
1372632504;	4;	10399.997276;	4537.865478094666;	43.63333333333333;	1.6777216E7;	4697618.4;	15.266666666666666;	597.4;	2614.3333333333335;	2579.6666666666665
1372632804;	4;	10399.997276;	5087.332000843334;	48.91666666666667;	1.6777216E7;	3746909.6;	3.8666666666666667;	51.86666666666667;	2674.3333333333335;	2677.5333333333333
1372633104;	4;	10399.997276;	5355.99859714;	51.5;	1.6777216E7;	3187668.0;	11.0;	634.3333333333333;	2553.866666666667;	2374.2
1372633404;	4;	10399.997276;	4627.99878782;	44.5;	1.6777216E7;	3623876.0;	307.2;	621.2666666666667;	1934.5333333333333;	2307.0666666666666
1372633704;	4;	10399.997276;	4581.198800077999;	44.05;	1.6777216E7;	2706721.6;	11.666666666666666;	633.1333333333333;	1908.5333333333333;	2231.4666666666667
1372634004;	4;	10399.997276;	5116.798659792001;	49.2;	1.6777216E7;	3366625.3333333335;	4499.266666666666;	6648.133333333333;	1793.3333333333333;	2244.5333333333333
1372634304;	4;	10399.997276;	4395.732181989334;	42.26666666666667;	1.6777216E7;	4037713.8666666667;	0.0;	44.0;	1859.7333333333333;	2073.0666666666666
1372634604;	4;	10399.997276;	4770.132083925334;	45.86666666666667;	1.6777216E7;	3176483.2;	25.933333333333334;	1479.8;	1986.8666666666666;	2070.9333333333334
1372634903;	4;	10399.997276;	4754.532088011334;	45.71666666666667;	1.6777216E7;	3489658.4;	10.466666666666667;	72.53333333333333;	1837.4666666666667;	2130.4666666666667
1372635203;	4;	10399.997276;	4874.132056685334;	46.86666666666667;	1.6777216E7;	3265961.6;	312.73333333333335;	583.8;	2609.4;	3054.0666666666666
1372635503;	4;	10399.997276;	5276.265284690666;	50.73333333333333;	1.6777216E7;	4160748.2666666666;	682.6666666666667;	1274.1333333333332;	2745.5333333333333;	3271.866666666667
1372635803;	4;	10399.997276;	5149.7319844993335;	49.51666666666667;	1.6777216E7;	3690985.6;	144.46666666666667;	582.4666666666666;	2718.3333333333335;	2642.8
1372636103;	4;	10399.997276;	5617.731861919334;	54.01666666666667;	1.6777216E7;	3992975.2;	4403.266666666666;	6186.066666666667;	2714.6;	2664.9333333333334
1372636403;	4;	10399.997276;	4983.332028083334;	47.91666666666667;	1.6777216E7;	3724539.2;	15.133333333333333;	630.1333333333333;	2621.0;	2630.4666666666667
1372636703;	4;	10399.997276;	4931.332041703334;	47.41666666666667;	1.6777216E7;	3075820.0;	9.933333333333334;	651.0666666666666;	2612.9333333333334;	2559.266666666667
1372637004;	4;	10399.997276;	5697.465174368666;	54.78333333333333;	1.6777216E7;	5335152.0;	3430.6;	1748.6666666666665;	1939.7333333333333;	3206.4666666666667
1372637304;	4;	10399.997276;	7385.731398839333;	71.01666666666667;	1.6777216E7;	5883208.8;	612.0;	2402.6666666666665;	1800.6666666666667;	2565.8
1372637604;	4;	10399.997276;	7214.131443785334;	69.36666666666667;	1.6777216E7;	5715436.8;	575.9333333333333;	2431.8;	1823.4666666666667;	2162.733333333333
1372637904;	4;	10399.997276;	7349.331408373334;	70.66666666666667;	1.6777216E7;	5592404.0;	1188.4;	2066.1333333333337;	1813.7333333333333;	4142.733333333334
1372638204;	4;	10399.997276;	7061.598150404;	67.9;	1.6777216E7;	6140459.2;	1715.3999999999999;	1436.0;	1826.0;	1977.2666666666667
1372638504;	4;	10399.997276;	7822.531284431333;	75.21666666666667;	1.6777216E7;	5782545.6;	1345.0666666666668;	1853.8666666666666;	2605.4;	2419.733333333333
1372638804;	4;	10399.997276;	7711.597980154001;	74.15;	1.6777216E7;	5659512.8;	3068.2;	3079.0;	2649.133333333333;	4073.266666666667
1372639104;	4;	10399.997276;	7498.398035996;	72.1;	1.6777216E7;	5983872.0;	3836.8666666666663;	5828.333333333334;	2135.866666666667;	1909.2
1372639404;	4;	10399.997276;	6869.198200798;	66.05;	1.6777216E7;	4764728.8;	1533.6666666666667;	3036.666666666667;	2375.2;	2304.3333333333335
1372639704;	4;	10399.997276;	2710.9326232773333;	26.066666666666666;	1.6777216E7;	3489657.6;	43.333333333333336;	896.0666666666666;	2252.866666666667;	2211.866666666667
1372640004;	4;	10399.997276;	2565.332661413333;	24.666666666666664;	1.6777216E7;	3612691.2;	3104.733333333333;	4659.133333333333;	1766.8666666666666;	1877.6
