Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	1;	2599.999612;	31.199995343999998;	1.2;	2097152.0;	363504.5333333333;	8.066666666666666;	173.13333333333333;	5.6;	11.066666666666666
1372630104;	1;	2599.999612;	31.199995343999998;	1.2;	2097152.0;	281015.73333333334;	10.133333333333333;	6.666666666666667;	5.933333333333334;	10.866666666666667
1372630404;	1;	2599.999612;	24.26666304533333;	0.9333333333333332;	2097152.0;	397057.86666666664;	9.133333333333333;	5.0;	6.133333333333334;	10.466666666666667
1372630704;	1;	2599.999277;	66.85712426571429;	2.5714285714285716;	2097152.0;	269632.0;	11.666666666666666;	8.333333333333334;	6.5;	15.0
1372631004;	1;	2599.999296;	40.85713179428571;	1.5714285714285714;	2097152.0;	377484.0;	4.833333333333333;	3.0;	5.333333333333333;	6.833333333333333
1372631304;	1;	2599.9993;	93.5999748;	3.6;	2097152.0;	293600.0;	12.5;	8.5;	4.75;	6.0
1372631604;	1;	2599.9993;	34.66665733333334;	1.3333333333333335;	2097152.0;	325754.93333333335;	6.133333333333334;	5.133333333333334;	5.666666666666667;	11.066666666666666
1372631904;	1;	2599.9993;	41.5999888;	1.6;	2097152.0;	299191.73333333334;	11.733333333333333;	6.933333333333334;	5.933333333333334;	10.8
1372632204;	1;	2599.9993;	29.466658733333333;	1.1333333333333333;	2097152.0;	362106.6666666667;	9.333333333333334;	5.133333333333334;	6.066666666666666;	10.333333333333334
1372632504;	1;	2599.9993;	36.3999902;	1.4;	2097152.0;	264238.6666666667;	10.533333333333333;	6.666666666666667;	6.0;	11.333333333333334
1372632804;	1;	2599.9993;	31.199991599999997;	1.2;	2097152.0;	357912.26666666666;	13.266666666666667;	5.933333333333334;	5.6;	10.266666666666667
1372633104;	1;	2599.9993;	39.866655933333334;	1.5333333333333334;	2097152.0;	306182.6666666667;	11.0;	5.2;	6.266666666666667;	10.8
1372633404;	1;	2599.9993;	36.3999902;	1.4;	2097152.0;	388671.2;	111.07692307692308;	6.0;	15.0;	32.46666666666667
1372633704;	1;	2599.9993;	38.13332306666666;	1.4666666666666666;	2097152.0;	288007.4666666667;	5.933333333333334;	166.46666666666667;	6.066666666666666;	11.133333333333333
1372634004;	1;	2599.9993;	27.733325866666664;	1.0666666666666667;	2097152.0;	427817.06666666665;	3.933333333333333;	5.6;	6.2;	10.666666666666666
1372634304;	1;	2599.9993;	31.199991599999997;	1.2;	2097152.0;	303386.13333333336;	4.6;	6.666666666666667;	6.0;	11.6
1372634604;	1;	2599.9993;	29.466658733333333;	1.1333333333333333;	2097152.0;	385873.3333333333;	2.933333333333333;	5.333333333333333;	5.666666666666667;	10.333333333333334
1372634903;	1;	2599.999313;	70.5714099242857;	2.7142857142857144;	2097152.0;	257648.0;	10.833333333333334;	7.0;	6.833333333333333;	16.0
1372635203;	1;	2599.999313;	24.26666025466666;	0.9333333333333332;	2097152.0;	303385.6;	1.8666666666666667;	5.133333333333334;	5.866666666666666;	11.133333333333333
1372635503;	1;	2599.999313;	39.86665613266667;	1.5333333333333334;	2097152.0;	250257.86666666667;	4.2;	7.133333333333334;	5.866666666666666;	10.733333333333333
1372635803;	1;	2599.999313;	31.199991755999996;	1.2;	2097152.0;	363504.26666666666;	1.9333333333333333;	5.066666666666666;	5.933333333333334;	10.4
