Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	1;	2925.99956;	54.618658453333325;	1.8666666666666665;	1045488.0;	32853.333333333336;	0.0;	15.466666666666667;	0.0;	0.0
1372630104;	1;	2925.99956;	29.259995600000003;	1.0;	1045488.0;	26561.333333333332;	0.0;	8.733333333333333;	0.0;	0.0
1372630404;	1;	2925.99956;	40.96399384;	1.4;	1045488.0;	9086.4;	0.0;	9.4;	0.0;	0.0
1372630704;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	20968.533333333333;	0.0;	8.533333333333333;	0.0;	0.0
1372631004;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	45436.26666666667;	0.0;	14.733333333333333;	0.0;	0.0
1372631304;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	27260.8;	0.0;	9.266666666666667;	0.0;	0.0
1372631604;	1;	2925.99956;	56.56932482666667;	1.9333333333333333;	1045488.0;	26561.6;	0.0;	10.333333333333334;	0.0;	0.0
1372631904;	1;	2925.99956;	56.56932482666667;	1.9333333333333333;	1045488.0;	23065.6;	0.0;	8.666666666666666;	0.0;	0.0
1372632204;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	16775.2;	0.0;	12.4;	0.0;	0.0
1372632504;	1;	2925.99956;	46.81599296;	1.6;	1045488.0;	20269.066666666666;	0.0;	8.733333333333333;	0.0;	0.0
1372632804;	1;	2925.99956;	29.259995600000003;	1.0;	1045488.0;	27261.6;	0.0;	13.4;	0.0;	0.0
1372633104;	1;	2925.99956;	35.111994720000006;	1.2;	1045488.0;	29357.6;	0.0;	8.733333333333333;	0.0;	0.0
1372633404;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	17474.4;	0.0;	16.6;	0.0;	0.0
1372633704;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	34251.73333333333;	0.0;	8.533333333333333;	0.0;	0.0
1372634004;	1;	2925.99956;	54.618658453333325;	1.8666666666666665;	1045488.0;	17474.666666666668;	0.0;	10.0;	0.0;	0.0
1372634304;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	25163.2;	0.0;	8.6;	0.0;	0.0
1372634604;	1;	2925.99956;	56.56932482666667;	1.9333333333333333;	1045488.0;	31454.666666666668;	0.0;	15.266666666666667;	0.0;	0.0
1372634903;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	25861.6;	0.0;	8.866666666666667;	0.0;	0.0
1372635203;	1;	2925.99956;	52.667992080000005;	1.8;	1045488.0;	25164.8;	0.0;	9.733333333333333;	0.0;	0.0
1372635503;	1;	2925.99956;	37.06266109333333;	1.2666666666666666;	1045488.0;	11882.133333333333;	0.0;	9.2;	0.0;	0.0
1372635803;	1;	2925.99956;	29.259995600000003;	1.0;	1045488.0;	22367.733333333334;	0.0;	12.066666666666666;	0.0;	0.0
1372636103;	1;	2925.99956;	54.618658453333325;	1.8666666666666665;	1045488.0;	32853.6;	0.0;	9.133333333333333;	0.0;	0.0
1372636403;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	25163.2;	0.0;	13.8;	0.0;	0.0
1372636703;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	22368.0;	0.0;	8.933333333333334;	0.0;	0.0
1372637004;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	34251.73333333333;	0.0;	16.8;	0.0;	0.0
1372637304;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	39143.73333333333;	0.0;	8.733333333333333;	0.0;	0.0
1372637604;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	34949.333333333336;	0.0;	10.0;	0.0;	0.0
1372637904;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	30056.266666666666;	0.0;	9.133333333333333;	0.0;	0.0
1372638204;	1;	2925.99956;	42.914660213333335;	1.4666666666666666;	1045488.0;	28658.933333333334;	0.0;	15.933333333333334;	0.0;	0.0
1372638504;	1;	2925.99956;	29.259995600000003;	1.0;	1045488.0;	39144.0;	0.0;	9.066666666666666;	0.0;	0.0
1372638804;	1;	2925.99956;	46.81599296;	1.6;	1045488.0;	30056.533333333333;	0.0;	10.066666666666666;	0.0;	0.0
1372639104;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	18871.2;	0.0;	9.133333333333333;	0.0;	0.0
1372639404;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	21668.266666666666;	0.0;	12.4;	0.0;	0.0
1372639704;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	25163.2;	0.0;	8.666666666666666;	0.0;	0.0
1372640004;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	55223.2;	0.0;	13.266666666666667;	0.0;	0.0
1372640304;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	43340.0;	0.0;	8.333333333333334;	0.0;	0.0
1372640604;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	35649.6;	0.0;	15.733333333333333;	0.0;	0.0
1372640904;	1;	2925.99956;	56.56932482666667;	1.9333333333333333;	1045488.0;	19570.933333333334;	0.0;	8.866666666666667;	0.0;	0.0
1372641204;	1;	2925.99956;	29.259995600000003;	1.0;	1045488.0;	23066.4;	0.0;	10.4;	0.0;	0.0
1372641504;	1;	2925.99956;	46.81599296;	1.6;	1045488.0;	20969.6;	0.0;	8.933333333333334;	0.0;	0.0
1372641804;	1;	2925.99956;	54.618658453333325;	1.8666666666666665;	1045488.0;	36347.73333333333;	0.0;	14.733333333333333;	0.0;	0.0
1372642104;	1;	2925.99956;	54.618658453333325;	1.8666666666666665;	1045488.0;	31455.2;	0.0;	9.733333333333333;	0.0;	0.0
1372642404;	1;	2925.99956;	56.56932482666667;	1.9333333333333333;	1045488.0;	23065.6;	0.0;	10.066666666666666;	0.0;	0.0
1372642704;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	18172.266666666666;	0.0;	9.0;	0.0;	0.0
1372643005;	1;	2925.99956;	54.618658453333325;	1.8666666666666665;	1045488.0;	16076.8;	0.0;	11.8;	0.0;	0.0
1372643305;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	29358.4;	0.0;	9.266666666666667;	0.0;	0.0
1372643605;	1;	2925.99956;	50.71732570666667;	1.7333333333333334;	1045488.0;	23764.8;	0.0;	12.733333333333333;	0.0;	0.0
1372643905;	1;	2925.99956;	29.259995600000003;	1.0;	1045488.0;	28657.866666666665;	0.0;	8.2;	0.0;	0.0
1372644205;	1;	2925.99956;	56.56932482666667;	1.9333333333333333;	1045488.0;	36348.26666666667;	0.0;	25.4;	0.0;	0.0
1372644505;	1;	2925.99956;	87.7799868;	3.0;	1045488.0;	68504.8;	0.13333333333333333;	62.53333333333333;	0.0;	0.0
1372644805;	1;	2925.99956;	72.17465581333335;	2.466666666666667;	1045488.0;	117438.66666666667;	0.0;	15.866666666666667;	0.0;	0.0
1372645105;	1;	2925.99956;	46.81599296;	1.6;	1045488.0;	46834.666666666664;	0.0;	8.866666666666667;	0.0;	0.0
1372645405;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	37048.0;	0.0;	14.466666666666667;	0.0;	0.0
1372645705;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	27958.933333333334;	0.0;	9.8;	0.0;	0.0
1372646005;	1;	2925.99956;	56.56932482666667;	1.9333333333333333;	1045488.0;	25163.2;	0.0;	10.0;	0.0;	0.0
1372646305;	1;	2925.99956;	58.51999120000001;	2.0;	1045488.0;	34949.6;	0.0;	8.733333333333333;	0.0;	0.0
1372646605;	1;	2925.99956;	29.259995600000003;	1.0;	1045488.0;	32153.866666666665;	0.0;	12.666666666666666;	0.0;	0.0
1372646905;	1;	2925.99956;	39.013327466666674;	1.3333333333333335;	1045488.0;	27260.8;	0.0;	11.666666666666666;	0.0;	0.0
