Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	2;	5851.999076;	992.8891765613334;	16.96666666666667;	8388608.0;	2332032.0;	3838.933333333333;	1870.4666666666665;	172.2;	6.4
1372630104;	2;	5851.999076;	922.6651876493333;	15.766666666666667;	8388608.0;	2080372.8;	4288.333333333334;	1950.5333333333333;	79.6;	3.1333333333333333
1372630404;	2;	5851.999076;	799.7732070533334;	13.666666666666668;	8388608.0;	2181036.0;	3881.266666666667;	1775.6666666666667;	92.6;	3.2
1372630704;	2;	5851.999076;	1306.946460306667;	22.333333333333336;	8388608.0;	2399140.8;	4909.266666666666;	2102.4666666666662;	172.13333333333333;	6.6
1372631004;	2;	5851.999076;	946.0731839533333;	16.166666666666668;	8388608.0;	2281700.0;	4712.866666666667;	2025.5999999999997;	172.2;	8.333333333333334
1372631304;	2;	5851.999076;	1404.47977824;	24.0;	8388608.0;	2583690.4;	5963.6;	2732.9999999999995;	172.2;	7.466666666666667
1372631604;	2;	5851.999076;	2970.8648642493336;	50.76666666666667;	8388608.0;	3344256.0;	10761.333333333334;	4864.000000000001;	172.26666666666668;	4.2
1372631904;	2;	5851.999076;	3284.9221479946664;	56.13333333333333;	8388608.0;	2863308.8;	566.0;	528.1333333333333;	172.13333333333333;	5.266666666666667
1372632204;	2;	5851.999076;	3202.994160930666;	54.73333333333333;	8388608.0;	1498762.4;	604.8000000000001;	585.6;	95.0;	3.2
1372632504;	2;	5851.999076;	3253.711486256;	55.6;	8388608.0;	1073740.5333333334;	553.8;	537.1333333333333;	77.13333333333334;	2.066666666666667
1372632804;	2;	5851.999076;	3271.267483484;	55.9;	8388608.0;	1358952.0;	586.0666666666667;	564.0666666666666;	172.13333333333333;	5.666666666666667
1372633104;	2;	5851.999076;	3277.11948256;	56.0;	8388608.0;	1062554.9333333333;	489.6;	472.2666666666667;	172.2;	3.4
1372633404;	2;	5851.999076;	3370.751467776;	57.6;	8388608.0;	1157626.4;	3588.4666666666662;	349.8666666666666;	173.6;	5.6
1372633704;	2;	5851.999076;	3409.764794949334;	58.26666666666667;	8388608.0;	1476392.8;	6155.2;	426.0666666666667;	10.466666666666667;	0.9333333333333333
1372634004;	2;	5851.999076;	3511.1994455999998;	60.0;	8388608.0;	1895823.2;	4671.333333333333;	378.8;	67.26666666666667;	3.6
1372634304;	2;	5851.999076;	3747.2300749986666;	64.03333333333333;	8388608.0;	2052410.9333333333;	12318.933333333334;	413.8;	93.6;	4.866666666666666
1372634604;	2;	5851.999076;	3626.2887607613334;	61.96666666666667;	8388608.0;	2069187.4666666666;	6406.666666666666;	444.5333333333333;	172.13333333333333;	7.666666666666667
1372634903;	2;	5851.999076;	3243.9581544626667;	55.43333333333333;	8388608.0;	1733642.9333333333;	888.9333333333333;	388.40000000000003;	172.13333333333333;	5.266666666666667
1372635203;	2;	5851.999076;	3296.626146146666;	56.33333333333333;	8388608.0;	1196772.0;	450.8666666666666;	436.66666666666663;	171.93333333333334;	7.8
1372635503;	2;	5851.999076;	3273.2181498426667;	55.93333333333333;	8388608.0;	1179995.4666666666;	300.8666666666667;	306.06666666666666;	172.13333333333333;	4.2
1372635803;	2;	5851.999076;	3269.3168171253333;	55.86666666666667;	8388608.0;	984260.8;	391.8666666666667;	381.1333333333333;	172.2;	4.666666666666667
