Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	2;	5851.998636;	185.31329014000002;	3.166666666666667;	6283264.0;	545257.6;	76.86666666666667;	312.2;	0.4666666666666667;	0.4
1372630104;	2;	5851.998636;	132.645302416;	2.2666666666666666;	6283264.0;	415234.13333333336;	52.599999999999994;	84.93333333333332;	0.13333333333333333;	0.06666666666666667
1372630404;	2;	5851.998636;	146.29996590000002;	2.5;	6283264.0;	402650.93333333335;	53.199999999999996;	66.66666666666667;	0.13333333333333333;	0.13333333333333333
1372630704;	2;	5851.998636;	138.497301052;	2.3666666666666667;	6283264.0;	461370.4;	54.6;	67.2;	0.13333333333333333;	0.06666666666666667
1372631004;	2;	5851.998636;	200.918619836;	3.433333333333333;	6283264.0;	541062.9333333333;	99.33333333333334;	253.06666666666663;	13.4;	3.2
1372631304;	2;	5851.998636;	173.609292868;	2.966666666666667;	6283264.0;	490731.2;	253.0;	413.26666666666665;	0.13333333333333333;	0.13333333333333333
1372631604;	2;	5851.998636;	183.362623928;	3.1333333333333333;	6283264.0;	402649.86666666664;	57.13333333333334;	201.20000000000002;	0.13333333333333333;	0.13333333333333333
1372631904;	2;	5851.998636;	134.59596862799998;	2.3;	6283264.0;	444593.6;	52.266666666666666;	63.800000000000004;	0.13333333333333333;	0.06666666666666667
1372632204;	2;	5851.998636;	148.250632112;	2.533333333333333;	6283264.0;	411040.0;	55.666666666666664;	66.6;	0.13333333333333333;	0.06666666666666667
1372632504;	2;	5851.998636;	154.10263074800002;	2.6333333333333333;	6283264.0;	423622.6666666667;	56.46666666666667;	67.4;	0.13333333333333333;	0.06666666666666667
1372632804;	2;	5851.998636;	146.29996590000002;	2.5;	6283264.0;	352320.0;	52.53333333333333;	65.46666666666667;	0.13333333333333333;	0.06666666666666667
1372633104;	2;	5851.998636;	136.54663484;	2.3333333333333335;	6283264.0;	264238.4;	52.93333333333333;	65.53333333333333;	0.13333333333333333;	0.06666666666666667
1372633404;	2;	5851.998636;	1439.5916644560002;	24.6;	6283264.0;	880802.1333333333;	5728.0;	1051.4;	13.666666666666666;	3.4
1372633704;	2;	5851.998636;	1476.654322484;	25.233333333333334;	6283264.0;	1283455.7333333334;	9709.266666666666;	1468.7333333333336;	0.13333333333333333;	0.06666666666666667
1372634004;	2;	5851.998636;	1656.1156139880002;	28.3;	6283264.0;	1023408.0;	11961.400000000001;	1773.9333333333332;	0.13333333333333333;	0.13333333333333333
1372634304;	2;	5851.998636;	1669.770277472;	28.533333333333335;	6283264.0;	864024.5333333333;	10432.733333333334;	1604.3999999999999;	2.533333333333333;	1.3333333333333333
1372634604;	2;	5851.998636;	1334.2556890080002;	22.8;	6283264.0;	2130705.3333333335;	9296.733333333334;	722.5999999999999;	200.13333333333333;	5513.6
1372634903;	2;	5851.998636;	801.7238131319999;	13.7;	6283264.0;	2873096.2666666666;	81.53333333333333;	103.06666666666666;	139.93333333333334;	3855.4666666666667
1372635203;	2;	5851.998636;	120.941305144;	2.0666666666666664;	6283264.0;	1157626.1333333333;	59.8;	66.60000000000001;	0.13333333333333333;	0.06666666666666667
1372635503;	2;	5851.998636;	117.03997272000001;	2.0;	6283264.0;	457177.3333333333;	52.266666666666666;	64.2;	0.13333333333333333;	0.06666666666666667
1372635803;	2;	5851.998636;	150.20129832400002;	2.566666666666667;	6283264.0;	331348.5333333333;	111.13333333333334;	91.19999999999999;	13.133333333333333;	3.0
1372636103;	2;	5851.998636;	122.89197135600001;	2.1;	6283264.0;	293598.6666666667;	54.53333333333333;	80.66666666666666;	0.13333333333333333;	0.13333333333333333
1372636403;	2;	5851.998636;	120.941305144;	2.0666666666666664;	6283264.0;	234879.46666666667;	54.266666666666666;	64.13333333333334;	0.13333333333333333;	0.06666666666666667
1372636703;	2;	5851.998636;	117.03997272000001;	2.0;	6283264.0;	327153.86666666664;	53.53333333333333;	66.2;	0.13333333333333333;	0.13333333333333333
1372637004;	2;	5851.998636;	173.609292868;	2.966666666666667;	6283264.0;	532675.7333333333;	258.8;	85.53333333333333;	0.4666666666666667;	0.6
1372637304;	2;	5851.998636;	130.694636204;	2.2333333333333334;	6283264.0;	520091.2;	53.8;	106.73333333333333;	0.13333333333333333;	0.13333333333333333
1372637604;	2;	5851.998636;	120.941305144;	2.0666666666666664;	6283264.0;	331348.26666666666;	56.93333333333334;	66.6;	0.2;	0.13333333333333333
1372637904;	2;	5851.998636;	115.08930650799999;	1.9666666666666666;	6283264.0;	264239.2;	58.33333333333333;	66.33333333333333;	0.13333333333333333;	0.06666666666666667
1372638204;	2;	5851.998636;	181.411957716;	3.1;	6283264.0;	306181.6;	75.26666666666668;	90.73333333333333;	13.4;	3.2
1372638504;	2;	5851.998636;	134.59596862799998;	2.3;	6283264.0;	377485.6;	53.13333333333333;	78.26666666666667;	0.13333333333333333;	0.13333333333333333
1372638804;	2;	5851.998636;	144.349299688;	2.466666666666667;	6283264.0;	461372.26666666666;	54.199999999999996;	85.33333333333333;	0.13333333333333333;	0.06666666666666667
1372639104;	2;	5851.998636;	140.447967264;	2.4;	6283264.0;	406846.4;	55.13333333333333;	63.2;	0.13333333333333333;	0.06666666666666667
1372639404;	2;	5851.998636;	138.497301052;	2.3666666666666667;	6283264.0;	331347.2;	56.06666666666666;	65.86666666666667;	0.13333333333333333;	0.06666666666666667
1372639704;	2;	5851.998636;	142.39863347600001;	2.4333333333333336;	6283264.0;	239072.8;	54.06666666666667;	65.46666666666667;	0.13333333333333333;	0.06666666666666667
1372640004;	2;	5851.998636;	152.151964536;	2.6;	6283264.0;	239072.8;	52.46666666666667;	63.8;	0.13333333333333333;	0.06666666666666667
1372640304;	2;	5851.998636;	136.54663484;	2.3333333333333335;	6283264.0;	343931.4666666667;	53.4;	83.93333333333332;	0.13333333333333333;	0.06666666666666667
1372640604;	2;	5851.998636;	198.967953624;	3.4;	6283264.0;	578812.5333333333;	108.53333333333333;	111.66666666666666;	13.733333333333333;	3.3333333333333335
1372640904;	2;	5851.998636;	132.645302416;	2.2666666666666666;	6283264.0;	465566.4;	54.06666666666667;	102.80000000000001;	0.13333333333333333;	0.06666666666666667
1372641204;	2;	5851.998636;	130.694636204;	2.2333333333333334;	6283264.0;	264239.2;	53.266666666666666;	65.66666666666667;	0.13333333333333333;	0.13333333333333333
1372641504;	2;	5851.998636;	163.855961808;	2.8;	6283264.0;	289404.8;	57.199999999999996;	71.2;	2.466666666666667;	1.3333333333333333
1372641804;	2;	5851.998636;	132.645302416;	2.2666666666666666;	6283264.0;	335541.3333333333;	52.4;	66.66666666666666;	0.13333333333333333;	0.13333333333333333
1372642104;	2;	5851.998636;	128.74396999200002;	2.2;	6283264.0;	415233.6;	53.333333333333336;	64.73333333333333;	0.13333333333333333;	0.06666666666666667
1372642404;	2;	5851.998636;	138.497301052;	2.3666666666666667;	6283264.0;	339736.0;	54.33333333333333;	66.53333333333333;	0.13333333333333333;	0.13333333333333333
1372642704;	2;	5851.998636;	138.497301052;	2.3666666666666667;	6283264.0;	289404.8;	52.4;	63.86666666666667;	0.13333333333333333;	0.06666666666666667
1372643005;	2;	5851.998636;	158.00396317200003;	2.7;	6283264.0;	352319.2;	76.46666666666667;	92.80000000000001;	13.133333333333333;	2.933333333333333
1372643305;	2;	5851.998636;	138.497301052;	2.3666666666666667;	6283264.0;	301988.0;	54.86666666666667;	81.53333333333333;	0.13333333333333333;	0.06666666666666667
1372643605;	2;	5851.998636;	128.74396999200002;	2.2;	6283264.0;	364901.6;	52.46666666666667;	63.46666666666667;	0.13333333333333333;	0.06666666666666667
1372643905;	2;	5851.998636;	118.990638932;	2.033333333333333;	6283264.0;	306181.6;	53.266666666666666;	65.26666666666667;	0.13333333333333333;	0.06666666666666667
1372644205;	2;	5851.998636;	140.447967264;	2.4;	6283264.0;	591394.6666666666;	83.46666666666667;	87.4;	0.4666666666666667;	0.4
1372644505;	2;	5851.998636;	181.411957716;	3.1;	6283264.0;	738195.2;	192.86666666666667;	204.0;	21.866666666666667;	0.8
1372644805;	2;	5851.998636;	124.84263756800001;	2.1333333333333333;	6283264.0;	448788.0;	53.13333333333333;	66.06666666666668;	0.13333333333333333;	0.06666666666666667
