Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375186054;	1;	2599.998982;	0.0;	0.0;	529536.0;	3145728.0;	0.0;	0.0;	0.0;	0.0
1375186354;	1;	2599.998982;	1487.199417704;	57.2;	1436948.8;	2236959.7333333334;	864.1333333333333;	5412.333333333333;	783.8;	18.866666666666667
1375186654;	1;	2599.998982;	1003.599607052;	38.6;	2433570.1333333333;	2027245.3333333333;	272.2;	1234.0666666666666;	155.86666666666667;	8.4
1375186954;	1;	2599.998982;	1.7333326546666665;	0.06666666666666667;	2435072.0;	1051370.4;	0.0;	0.26666666666666666;	0.0;	0.0
1375187254;	1;	2599.998982;	0.0;	0.0;	2435072.0;	246063.73333333334;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375187554;	1;	2599.998982;	0.0;	0.0;	2435072.0;	62912.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375187854;	1;	2599.998982;	0.0;	0.0;	2435072.0;	62912.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375188154;	1;	2599.998982;	77.99996946;	3.0;	471814.22222222225;	1873453.3333333333;	119.125;	15.875;	0.3333333333333333;	0.8888888888888888
1375188454;	1;	2599.998982;	0.0;	0.0;	482918.93333333335;	796916.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375188754;	1;	2599.998982;	6.933330618666666;	0.26666666666666666;	485240.0;	184548.0;	6.466666666666667;	1.4;	0.13333333333333333;	0.2
1375189054;	1;	2599.998982;	0.0;	0.0;	485240.0;	50329.6;	0.0;	0.2;	0.0;	0.0
1375189354;	1;	2599.998982;	173.33326546666666;	6.666666666666666;	686763.2;	215306.93333333332;	148.86666666666667;	917.1333333333333;	249.13333333333333;	10.066666666666666
1375189654;	1;	2599.998982;	0.0;	0.0;	868216.0;	310376.8;	0.0;	0.2;	0.0;	0.0
1375189954;	1;	2599.998982;	0.0;	0.0;	868216.0;	41940.8;	0.0;	0.0;	0.06666666666666667;	0.0
1375190254;	1;	2599.998982;	0.0;	0.0;	868216.0;	8388.0;	0.5333333333333333;	0.06666666666666667;	0.0;	0.0
1375190554;	1;	2599.998982;	0.0;	0.0;	868216.0;	41940.8;	0.0;	0.8666666666666667;	0.06666666666666667;	0.0
1375190854;	1;	2599.998982;	0.0;	0.0;	868216.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375191154;	1;	2599.998982;	0.0;	0.0;	868216.0;	33552.0;	0.0;	0.0;	0.06666666666666667;	0.0
1375191454;	1;	2599.998982;	195.86658997733335;	7.533333333333334;	879448.0;	106253.06666666667;	338.93333333333334;	342.53333333333336;	0.06666666666666667;	0.06666666666666667
1375191754;	1;	2599.998982;	0.0;	0.0;	923648.0;	150993.6;	0.0;	0.4;	0.06666666666666667;	0.0
1375192054;	1;	2599.998982;	0.0;	0.0;	923648.0;	55922.13333333333;	0.0;	0.06666666666666667;	0.0;	0.0
1375192354;	1;	2599.998982;	0.0;	0.0;	923648.0;	8388.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375192654;	1;	2599.998982;	0.0;	0.0;	923648.0;	0.0;	0.0;	0.26666666666666666;	0.0;	0.0
1375192955;	1;	2599.998982;	0.0;	0.0;	923648.0;	0.0;	0.0;	4.533333333333333;	0.06666666666666667;	0.06666666666666667
1375193255;	1;	2599.998982;	0.0;	0.0;	923648.0;	16776.0;	0.0;	0.0;	0.0;	0.0
1375193555;	1;	2599.998982;	0.0;	0.0;	923648.0;	8388.0;	0.0;	0.0;	0.06666666666666667;	0.0
1375193855;	1;	2599.998982;	0.0;	0.0;	923648.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375194155;	1;	2599.998982;	0.0;	0.0;	923648.0;	22368.0;	0.0;	0.0;	0.06666666666666667;	0.0
1375194455;	1;	2599.998982;	0.0;	0.0;	923648.0;	33553.6;	0.0;	0.0;	0.0;	0.0
1375194755;	1;	2599.998982;	0.0;	0.0;	923648.0;	5592.0;	0.0;	0.0;	0.06666666666666667;	0.0
1375195055;	1;	2599.998982;	0.0;	0.0;	923648.0;	16776.0;	0.0;	0.0;	0.0;	0.0
1375195355;	1;	2599.998982;	0.0;	0.0;	923648.0;	0.0;	0.0;	0.0;	0.06666666666666667;	0.0
1375195655;	1;	2599.998982;	0.0;	0.0;	924740.2666666667;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375195955;	1;	2599.998982;	0.0;	0.0;	926515.2;	39144.0;	0.0;	0.0;	0.06666666666666667;	0.0
1375196255;	1;	2599.998982;	0.0;	0.0;	928153.6;	16776.0;	0.0;	0.0;	0.0;	0.0
1375196555;	1;	2599.998982;	0.0;	0.0;	929792.0;	8388.0;	0.0;	4.6;	0.06666666666666667;	0.06666666666666667
1375196855;	1;	2599.998982;	0.0;	0.0;	931840.0;	2796.0;	0.0;	0.0;	0.0;	0.0
1375197155;	1;	2599.998982;	0.0;	0.0;	931840.0;	36348.8;	0.0;	0.0;	0.06666666666666667;	0.0
1375197455;	1;	2599.998982;	0.0;	0.0;	933068.8;	2796.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375197755;	1;	2599.998982;	0.0;	0.0;	934707.2;	58717.6;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375198055;	1;	2599.998982;	0.0;	0.0;	936345.6;	16776.0;	0.0;	0.0;	0.0;	0.0
1375198355;	1;	2599.998982;	0.0;	0.0;	938120.5333333333;	0.0;	0.0;	0.0;	0.06666666666666667;	0.0
1375198655;	1;	2599.998982;	0.0;	0.0;	940032.0;	8388.0;	0.0;	0.0;	0.0;	0.0
1375198955;	1;	2599.998982;	0.0;	0.0;	940032.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375199255;	1;	2599.998982;	0.0;	0.0;	941397.3333333334;	16776.0;	0.0;	0.06666666666666667;	0.0;	0.0
