Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	1;	2925.99956;	356.97194632;	12.2;	4194304.0;	433410.13333333336;	107.13333333333334;	5.666666666666667;	51.86666666666667;	21.6
1372630104;	1;	2925.99956;	417.44260389333334;	14.266666666666667;	4194304.0;	531276.8;	0.0;	2.466666666666667;	68.66666666666667;	17.2
1372630404;	1;	2925.99956;	405.73860565333337;	13.866666666666667;	4194304.0;	601181.3333333334;	1.4666666666666666;	2.6;	68.8;	17.333333333333332
1372630704;	1;	2925.99956;	413.5412711466667;	14.133333333333333;	4194304.0;	548053.6;	0.0;	2.6666666666666665;	69.2;	18.133333333333333
1372631004;	1;	2925.99956;	413.5412711466667;	14.133333333333333;	4194304.0;	548054.1333333333;	0.0;	2.0;	65.73333333333333;	16.4
1372631304;	1;	2925.99956;	411.5906047733334;	14.066666666666668;	4194304.0;	511703.2;	0.0;	1.6666666666666667;	66.0;	16.066666666666666
1372631604;	1;	2925.99956;	421.34393664000004;	14.4;	4194304.0;	461371.2;	2.7333333333333334;	2.8;	69.86666666666666;	18.4
1372631904;	1;	2925.99956;	409.6399384;	14.0;	4194304.0;	478148.5333333333;	0.0;	2.0;	68.6;	17.266666666666666
1372632204;	1;	2925.99956;	403.78793928000005;	13.8;	4194304.0;	494925.3333333333;	0.0;	1.8666666666666667;	68.8;	17.333333333333332
1372632504;	1;	2925.99956;	409.6399384;	14.0;	4194304.0;	536868.0;	0.0;	2.6;	69.33333333333333;	18.466666666666665
1372632804;	1;	2925.99956;	417.44260389333334;	14.266666666666667;	4194304.0;	528480.8;	0.0;	2.0;	68.8;	17.333333333333332
1372633104;	1;	2925.99956;	403.78793928000005;	13.8;	4194304.0;	455779.4666666667;	0.0;	1.9333333333333333;	68.8;	17.266666666666666
1372633404;	1;	2925.99956;	1051.4091752266668;	35.93333333333334;	4194304.0;	1070942.9333333333;	31652.666666666668;	1124.9333333333334;	52.0;	22.466666666666665
1372633704;	1;	2925.99956;	1825.82372544;	62.4;	4194304.0;	1960136.5333333334;	60641.26666666667;	3506.866666666667;	64.8;	15.466666666666667
1372634004;	1;	2925.999208;	401.65989128;	13.727272727272727;	4194304.0;	1929376.0;	22.8;	4.8;	71.3;	18.4
1372634304;	1;	2925.999208;	378.4292309013333;	12.933333333333332;	4194304.0;	1219141.8666666667;	0.0;	2.8;	69.66666666666667;	18.333333333333332
1372634604;	1;	2925.999208;	557.8905156586667;	19.066666666666666;	4194304.0;	690659.4666666667;	14691.533333333333;	14680.466666666667;	68.53333333333333;	17.333333333333332
1372634903;	1;	2925.999208;	715.8944728906666;	24.466666666666665;	4194304.0;	573219.7333333333;	24066.933333333334;	24073.4;	68.4;	17.333333333333332
