Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	188741.6;	0.13333333333333333;	12.066666666666666;	0.2;	0.2
1372630104;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	166371.73333333334;	0.0;	12.0;	0.0;	0.06666666666666667
1372630404;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	158681.86666666667;	0.0;	12.6;	0.3333333333333333;	0.7333333333333333
1372630704;	1;	2925.99923;	35.11199076;	1.2;	1048576.0;	243965.86666666667;	0.13333333333333333;	11.866666666666667;	0.0;	0.0
1372631004;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	311074.93333333335;	0.0;	12.266666666666667;	0.06666666666666667;	0.06666666666666667
1372631304;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	171964.53333333333;	0.13333333333333333;	10.866666666666667;	0.2;	0.2
1372631604;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	137711.2;	0.0;	12.0;	0.0;	0.0
1372631904;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	155187.46666666667;	0.13333333333333333;	11.0;	0.0;	0.06666666666666667
1372632204;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	121632.26666666666;	0.0;	13.466666666666667;	0.26666666666666666;	0.6
1372632504;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	155885.86666666667;	0.13333333333333333;	11.866666666666667;	0.2;	0.13333333333333333
1372632804;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	138409.86666666667;	0.0;	12.533333333333333;	1.3333333333333333;	2.2666666666666666
1372633104;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	149594.93333333332;	0.13333333333333333;	12.2;	0.0;	0.0
1372633404;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	121632.53333333334;	0.0;	11.2;	0.0;	0.0
1372633704;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	158683.73333333334;	0.13333333333333333;	12.6;	0.0;	0.06666666666666667
1372634004;	1;	2925.99923;	35.11199076;	1.2;	1048576.0;	157284.53333333333;	0.0;	13.466666666666667;	0.4666666666666667;	0.9333333333333333
1372634304;	1;	2925.99923;	35.11199076;	1.2;	1048576.0;	247461.33333333334;	0.13333333333333333;	11.2;	0.0;	0.0
1372634604;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	366999.2;	0.0;	12.533333333333333;	0.06666666666666667;	0.06666666666666667
1372634903;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	188741.6;	0.13333333333333333;	12.133333333333333;	0.06666666666666667;	0.06666666666666667
1372635203;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	130020.8;	0.0;	11.666666666666666;	0.0;	0.0
1372635503;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	157285.6;	0.26666666666666666;	12.466666666666667;	0.26666666666666666;	0.2
1372635803;	1;	2925.99923;	31.21065845333333;	1.0666666666666667;	1048576.0;	149595.73333333334;	0.0;	11.733333333333333;	0.3333333333333333;	0.7333333333333333
1372636103;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	174061.6;	0.13333333333333333;	12.8;	0.0;	0.0
1372636403;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	109049.6;	0.0;	12.066666666666666;	0.06666666666666667;	0.13333333333333333
1372636703;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	125826.4;	0.13333333333333333;	12.266666666666667;	0.06666666666666667;	0.06666666666666667
1372637004;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	195032.8;	0.0;	12.333333333333334;	0.2;	0.2
1372637304;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	138410.4;	0.13333333333333333;	10.6;	0.0;	0.0
1372637604;	1;	2925.99923;	35.11199076;	1.2;	1048576.0;	140506.93333333332;	0.0;	13.333333333333334;	0.5333333333333333;	0.8
