Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	4;	11703.996756;	392.083891326;	3.35;	1.6777216E7;	671088.0;	0.0;	142.86666666666667;	1.9333333333333333;	0.06666666666666667
1372630104;	4;	11703.996756;	358.92256718400006;	3.066666666666667;	1.6777216E7;	727012.0;	0.0;	19.8;	1.6666666666666667;	0.0
1372630404;	4;	11703.996756;	360.87323331;	3.083333333333333;	1.6777216E7;	503316.0;	0.0;	20.266666666666666;	1.7333333333333334;	0.2
1372630704;	4;	11703.996756;	351.11990268;	3.0;	1.6777216E7;	425022.4;	0.0;	19.266666666666666;	1.5333333333333334;	0.0
1372631004;	4;	11703.996756;	356.971901058;	3.05;	1.6777216E7;	436207.2;	0.0;	29.666666666666668;	1.6666666666666667;	0.0
1372631304;	4;	11703.996756;	358.92256718400006;	3.066666666666667;	1.6777216E7;	346728.8;	0.0;	62.13333333333333;	1.6;	0.0
1372631604;	4;	11703.996756;	388.18255907400004;	3.316666666666667;	1.6777216E7;	503316.0;	0.0;	104.06666666666666;	2.1333333333333333;	0.4666666666666667
1372631904;	4;	11703.996756;	356.971901058;	3.05;	1.6777216E7;	693457.6;	0.0;	20.266666666666666;	1.5333333333333334;	0.0
1372632204;	4;	11703.996756;	358.92256718400006;	3.066666666666667;	1.6777216E7;	391468.0;	0.0;	26.333333333333332;	1.5333333333333334;	0.0
1372632504;	4;	11703.996756;	353.0705688060001;	3.016666666666667;	1.6777216E7;	357913.6;	0.0;	22.466666666666665;	1.6666666666666667;	0.2
1372632804;	4;	11703.996756;	355.021234932;	3.033333333333333;	1.6777216E7;	290804.8;	0.0;	22.266666666666666;	1.6666666666666667;	0.0
1372633104;	4;	11703.996756;	356.971901058;	3.05;	1.6777216E7;	637533.6;	0.2;	62.86666666666667;	1.6666666666666667;	0.2
1372633404;	4;	11703.996756;	372.57723006599997;	3.183333333333333;	1.6777216E7;	727012.0;	0.0;	67.13333333333334;	1.9333333333333333;	0.4
1372633704;	4;	11703.996756;	378.429228444;	3.233333333333333;	1.6777216E7;	693457.6;	0.0;	62.53333333333333;	1.6666666666666667;	0.0
1372634004;	4;	11703.996756;	351.11990268;	3.0;	1.6777216E7;	425022.4;	0.0;	22.733333333333334;	1.4;	0.0
1372634304;	4;	11703.996756;	356.971901058;	3.05;	1.6777216E7;	380283.2;	0.0;	28.266666666666666;	2.1333333333333333;	0.6666666666666666
1372634604;	4;	11703.996756;	355.021234932;	3.033333333333333;	1.6777216E7;	570424.8;	0.0;	33.266666666666666;	2.0;	0.26666666666666666
1372634903;	4;	11703.996756;	368.675897814;	3.15;	1.6777216E7;	369098.4;	0.0;	62.4;	1.7333333333333334;	0.0
1372635203;	4;	11703.996756;	364.77456556199996;	3.1166666666666667;	1.6777216E7;	313174.4;	0.0;	63.2;	1.7333333333333334;	0.06666666666666667
1372635503;	4;	11703.996756;	374.52789619200007;	3.2;	1.6777216E7;	458576.8;	0.0;	61.733333333333334;	1.7333333333333334;	0.0
1372635803;	4;	11703.996756;	360.87323331;	3.083333333333333;	1.6777216E7;	290804.8;	0.0;	25.466666666666665;	2.0;	0.4
1372636103;	4;	11703.996756;	351.11990268;	3.0;	1.6777216E7;	335544.0;	0.0;	20.733333333333334;	1.2666666666666666;	0.0
1372636403;	4;	11703.996756;	353.0705688060001;	3.016666666666667;	1.6777216E7;	335544.0;	0.0;	23.133333333333333;	0.0;	0.0
1372636703;	4;	11703.996756;	360.87323331;	3.083333333333333;	1.6777216E7;	536870.4;	0.0;	65.06666666666666;	0.06666666666666667;	0.13333333333333333
1372637004;	4;	11703.996756;	366.725231688;	3.1333333333333333;	1.6777216E7;	514500.8;	0.0;	61.06666666666667;	0.2;	0.2
1372637304;	4;	11703.996756;	374.52789619200007;	3.2;	1.6777216E7;	413837.6;	0.0;	63.333333333333336;	0.2;	0.13333333333333333
1372637604;	4;	11703.996756;	351.11990268;	3.0;	1.6777216E7;	369098.4;	0.0;	23.066666666666666;	0.0;	0.0
1372637904;	4;	11703.996756;	356.971901058;	3.05;	1.6777216E7;	402652.8;	0.0;	30.733333333333334;	0.0;	0.0
1372638204;	4;	11703.996756;	355.021234932;	3.033333333333333;	1.6777216E7;	615164.0;	0.0;	29.066666666666666;	0.0;	0.0
1372638504;	4;	11703.996756;	351.11990268;	3.0;	1.6777216E7;	313174.4;	0.0;	22.733333333333334;	0.13333333333333333;	0.2
1372638804;	4;	11703.996756;	380.37989457000003;	3.25;	1.6777216E7;	603979.2;	0.0;	143.66666666666666;	0.26666666666666666;	0.26666666666666666
1372639104;	4;	11703.996756;	368.675897814;	3.15;	1.6777216E7;	626348.8;	0.0;	23.6;	0.26666666666666666;	0.3333333333333333
1372639404;	4;	11703.996756;	351.11990268;	3.0;	1.6777216E7;	458576.8;	0.0;	22.666666666666668;	0.0;	0.0
1372639704;	4;	11703.996756;	349.16923655399995;	2.983333333333333;	1.6777216E7;	436207.2;	0.0;	19.666666666666668;	0.0;	0.0
1372640004;	4;	11703.996756;	355.021234932;	3.033333333333333;	1.6777216E7;	503316.0;	0.0;	20.933333333333334;	0.2;	0.2
1372640304;	4;	11703.996756;	355.021234932;	3.033333333333333;	1.6777216E7;	570424.8;	0.0;	20.866666666666667;	0.0;	0.13333333333333333
1372640604;	4;	11703.996756;	569.594508792;	4.866666666666667;	1.6777216E7;	1666535.2;	168.0;	125.46666666666667;	0.13333333333333333;	0.4
1372640904;	4;	11703.996756;	390.1332252;	3.333333333333333;	1.6777216E7;	1107295.2;	0.0;	63.06666666666667;	0.26666666666666666;	0.2
1372641204;	4;	11703.996756;	392.083891326;	3.35;	1.6777216E7;	447392.0;	45.666666666666664;	39.333333333333336;	0.8666666666666667;	0.8666666666666667
1372641504;	4;	11703.996756;	376.47856231800006;	3.216666666666667;	1.6777216E7;	469761.6;	0.0;	22.133333333333333;	0.0;	0.0
1372641804;	4;	11703.996756;	374.52789619200007;	3.2;	1.6777216E7;	581609.6;	0.0;	31.2;	0.26666666666666666;	0.26666666666666666
1372642104;	4;	11703.996756;	366.725231688;	3.1333333333333333;	1.6777216E7;	570424.8;	0.0;	20.4;	0.0;	0.0
1372642404;	4;	11703.996756;	390.1332252;	3.333333333333333;	1.6777216E7;	447392.0;	0.9333333333333333;	102.26666666666667;	0.26666666666666666;	0.13333333333333333
1372642704;	4;	11703.996756;	372.57723006599997;	3.183333333333333;	1.6777216E7;	570424.8;	0.0;	61.6;	0.06666666666666667;	0.0
1372643004;	4;	11703.996756;	360.87323331;	3.083333333333333;	1.6777216E7;	391468.0;	0.0;	21.6;	0.0;	0.0
1372643305;	4;	11703.996756;	360.87323331;	3.083333333333333;	1.6777216E7;	290804.8;	0.0;	20.466666666666665;	0.0;	0.0
1372643605;	4;	11703.996756;	358.92256718400006;	3.066666666666667;	1.6777216E7;	559240.0;	0.0;	20.8;	0.2;	0.2
1372643905;	4;	11703.996756;	364.77456556199996;	3.1166666666666667;	1.6777216E7;	570424.8;	0.0;	62.2;	0.2;	0.3333333333333333
1372644205;	4;	11703.996756;	388.18255907400004;	3.316666666666667;	1.6777216E7;	671088.0;	0.0;	22.0;	0.06666666666666667;	0.0
1372644505;	4;	11703.996756;	372.57723006599997;	3.183333333333333;	1.6777216E7;	391468.0;	0.0;	60.666666666666664;	0.26666666666666666;	0.2
1372644805;	4;	11703.996756;	358.92256718400006;	3.066666666666667;	1.6777216E7;	503316.0;	0.0;	18.866666666666667;	0.0;	0.0
1372645105;	4;	11703.996756;	356.971901058;	3.05;	1.6777216E7;	301989.6;	0.0;	18.933333333333334;	0.0;	0.0
1372645405;	4;	11703.996756;	360.87323331;	3.083333333333333;	1.6777216E7;	559240.0;	0.0;	28.6;	0.0;	0.0
1372645705;	4;	11703.996756;	368.675897814;	3.15;	1.6777216E7;	592794.4;	0.0;	62.0;	0.4;	0.4666666666666667
1372646005;	4;	11703.996756;	362.823899436;	3.1;	1.6777216E7;	402652.8;	0.0;	21.866666666666667;	0.4;	0.5333333333333333
1372646305;	4;	11703.996756;	401.837221956;	3.433333333333333;	1.6777216E7;	413837.6;	0.0;	90.66666666666667;	0.2;	0.13333333333333333
1372646605;	4;	11703.996756;	368.675897814;	3.15;	1.6777216E7;	279620.0;	0.0;	28.6;	0.5333333333333333;	0.4666666666666667
1372646905;	4;	11703.996756;	355.021234932;	3.033333333333333;	1.6777216E7;	536870.4;	0.0;	20.066666666666666;	0.0;	0.0
1372647205;	4;	11703.996756;	353.0705688060001;	3.016666666666667;	1.6777216E7;	346728.8;	0.0;	19.533333333333335;	0.0;	0.0
1372647505;	4;	11703.996756;	386.231892948;	3.3;	1.6777216E7;	425022.4;	0.0;	62.266666666666666;	0.2;	0.3333333333333333
1372647805;	4;	11703.996756;	368.675897814;	3.15;	1.6777216E7;	536870.4;	0.0;	60.2;	0.06666666666666667;	0.06666666666666667
1372648105;	4;	11703.996756;	376.47856231800006;	3.216666666666667;	1.6777216E7;	324359.2;	0.0;	61.0;	0.06666666666666667;	0.06666666666666667
1372648405;	4;	11703.996756;	370.62656394000004;	3.166666666666667;	1.6777216E7;	480946.4;	0.0;	20.866666666666667;	0.2;	0.13333333333333333
1372648705;	4;	11703.996756;	360.87323331;	3.083333333333333;	1.6777216E7;	369098.4;	0.0;	19.2;	0.0;	0.0
1372649005;	4;	11703.996756;	362.823899436;	3.1;	1.6777216E7;	514500.8;	0.0;	28.733333333333334;	0.0;	0.0
1372649305;	4;	11703.996756;	376.47856231800006;	3.216666666666667;	1.6777216E7;	458576.8;	0.0;	62.6;	0.3333333333333333;	0.4
1372649605;	4;	11703.996756;	1070.915703174;	9.15;	1.6777216E7;	1677720.0;	0.26666666666666666;	30.333333333333332;	0.0;	0.06666666666666667
1372649905;	4;	11703.996756;	372.57723006599997;	3.183333333333333;	1.6777216E7;	1062556.0;	0.0;	58.86666666666667;	0.06666666666666667;	0.0
1372650205;	4;	11703.996756;	376.47856231800006;	3.216666666666667;	1.6777216E7;	861229.6;	0.0;	62.666666666666664;	0.06666666666666667;	0.0
1372650505;	4;	11703.996756;	362.823899436;	3.1;	1.6777216E7;	816490.4;	0.0;	19.666666666666668;	0.0;	0.0
1372650805;	4;	11703.996756;	362.823899436;	3.1;	1.6777216E7;	760566.4;	0.0;	20.533333333333335;	0.13333333333333333;	0.13333333333333333
1372651105;	4;	11703.996756;	1170.3996756000001;	10.0;	1.6777216E7;	1084925.6;	195.66666666666666;	691.2;	0.8;	27.533333333333335
1372651405;	4;	11703.996756;	376.47856231800006;	3.216666666666667;	1.6777216E7;	917153.6;	0.0;	19.333333333333332;	0.0;	0.0
1372651705;	4;	11703.996756;	392.083891326;	3.35;	1.6777216E7;	503316.0;	0.0;	62.2;	0.4;	0.4
1372652006;	4;	11703.996756;	394.034557452;	3.3666666666666667;	1.6777216E7;	480946.4;	0.0;	67.26666666666667;	0.4666666666666667;	0.4666666666666667
1372652306;	4;	11703.996756;	372.57723006599997;	3.183333333333333;	1.6777216E7;	615164.0;	0.0;	21.8;	0.26666666666666666;	0.26666666666666666
1372652606;	4;	11703.996756;	372.57723006599997;	3.183333333333333;	1.6777216E7;	704642.4;	0.0;	29.8;	0.13333333333333333;	0.2
1372652906;	4;	11703.996756;	394.034557452;	3.3666666666666667;	1.6777216E7;	536870.4;	0.0;	63.5;	0.0;	0.0
1372653206;	4;	11703.996756;	401.837221956;	3.433333333333333;	1.6777216E7;	313174.4;	0.0;	21.5;	0.0;	0.06666666666666667
1372653506;	4;	11703.996756;	372.57723006599997;	3.183333333333333;	1.6777216E7;	480946.4;	0.0;	60.06666666666667;	0.0;	0.0
1372653806;	4;	11703.996756;	382.330560696;	3.266666666666667;	1.6777216E7;	715827.2;	0.0;	64.8;	0.0;	0.0
1372654106;	4;	11703.996756;	370.62656394000004;	3.166666666666667;	1.6777216E7;	637533.6;	0.0;	21.466666666666665;	0.2;	0.2
1372654406;	4;	11703.996756;	364.77456556199996;	3.1166666666666667;	1.6777216E7;	503316.0;	0.0;	61.6;	0.06666666666666667;	0.0
1372654706;	4;	11703.996756;	370.62656394000004;	3.166666666666667;	1.6777216E7;	480946.4;	0.06666666666666667;	22.333333333333332;	0.13333333333333333;	0.3333333333333333
1372655006;	4;	11703.996756;	364.77456556199996;	3.1166666666666667;	1.6777216E7;	536870.4;	0.0;	19.133333333333333;	0.0;	0.0
1372655306;	4;	11703.996756;	370.62656394000004;	3.166666666666667;	1.6777216E7;	603979.2;	0.0;	62.53333333333333;	0.3333333333333333;	0.4
1372655606;	4;	11703.996756;	368.675897814;	3.15;	1.6777216E7;	335544.0;	0.0;	60.733333333333334;	0.06666666666666667;	0.0
1372655906;	4;	11703.996756;	355.021234932;	3.033333333333333;	1.6777216E7;	447392.0;	0.0;	19.066666666666666;	0.06666666666666667;	0.0
1372656206;	4;	11703.996756;	376.47856231800006;	3.216666666666667;	1.6777216E7;	503316.0;	0.0;	70.0;	0.06666666666666667;	0.0
1372656506;	4;	11703.996756;	356.971901058;	3.05;	1.6777216E7;	704642.4;	0.0;	20.4;	0.0;	0.0
1372656806;	4;	11703.996756;	355.021234932;	3.033333333333333;	1.6777216E7;	469761.6;	0.13333333333333333;	21.666666666666668;	0.2;	0.2
1372657106;	4;	11703.996756;	382.330560696;	3.266666666666667;	1.6777216E7;	469761.6;	0.0;	103.2;	0.26666666666666666;	0.2
1372657406;	4;	11703.996756;	356.971901058;	3.05;	1.6777216E7;	480946.4;	0.0;	23.933333333333334;	0.13333333333333333;	0.13333333333333333
