Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	2;	5851.999076;	130.69464603066666;	2.2333333333333334;	4194304.0;	327153.6;	2.1333333333333333;	13.466666666666667;	1210.6;	28.4
1372630104;	2;	5851.999076;	29.25999538;	0.5;	4194304.0;	349523.73333333334;	0.0;	6.6000000000000005;	0.0;	0.0
1372630404;	2;	5851.999076;	35.111994456;	0.6;	4194304.0;	176158.93333333332;	0.0;	8.399999999999999;	0.0;	0.0
1372630704;	2;	5851.999076;	50.717325325333334;	0.8666666666666667;	4194304.0;	248860.26666666666;	123.13333333333334;	9.066666666666666;	3.2666666666666666;	3.4
1372631004;	2;	5851.999076;	39.01332717333334;	0.6666666666666667;	4194304.0;	268433.86666666664;	0.0;	8.266666666666666;	0.0;	0.0
1372631304;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	176160.0;	0.0;	6.4;	0.0;	0.0
1372631604;	2;	5851.999076;	64.371989836;	1.1;	4194304.0;	206916.8;	0.13333333333333333;	7.666666666666667;	1.4;	1.4
1372631904;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	176158.93333333332;	0.26666666666666666;	10.733333333333333;	0.0;	0.0
1372632204;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	72698.93333333333;	0.0;	7.6000000000000005;	0.0;	0.0
1372632504;	2;	5851.999076;	64.371989836;	1.1;	4194304.0;	190140.26666666666;	0.13333333333333333;	8.933333333333332;	1.2666666666666666;	1.2666666666666666
1372632804;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	120234.4;	0.0;	6.333333333333334;	0.0;	0.0
1372633104;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	159382.93333333332;	0.0;	7.133333333333334;	0.0;	0.0
1372633404;	2;	5851.999076;	70.223988912;	1.2;	4194304.0;	243267.73333333334;	0.13333333333333333;	8.533333333333335;	6.133333333333334;	6.4
1372633704;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	274025.3333333333;	0.0;	6.466666666666667;	0.0;	0.06666666666666667
1372634004;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	176158.66666666666;	0.0;	7.066666666666666;	0.0;	0.0
1372634304;	2;	5851.999076;	249.68529390933335;	4.266666666666667;	4194304.0;	176158.66666666666;	5.733333333333333;	10.066666666666666;	2.2666666666666666;	2.3333333333333335
1372634604;	2;	5851.999076;	1962.3703568186666;	33.53333333333333;	4194304.0;	374689.3333333333;	295.93333333333334;	8.6;	9.6;	10.533333333333333
1372634903;	2;	5851.999076;	1697.0797320400002;	29.0;	4194304.0;	385874.13333333336;	3.6666666666666665;	6.533333333333333;	11.066666666666666;	15.533333333333333
1372635203;	2;	5851.999076;	64.371989836;	1.1;	4194304.0;	335542.6666666667;	0.06666666666666667;	9.133333333333333;	1.1333333333333333;	1.1333333333333333
1372635503;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	237675.46666666667;	0.0;	7.4;	0.0;	0.0
1372635803;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	173363.2;	0.0;	6.933333333333334;	0.0;	0.0
1372636103;	2;	5851.999076;	64.371989836;	1.1;	4194304.0;	251657.06666666668;	0.13333333333333333;	8.333333333333334;	1.2;	1.2
1372636403;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	246064.53333333333;	0.0;	6.6000000000000005;	0.0;	0.0
1372636703;	2;	5851.999076;	58.51999076;	1.0;	4194304.0;	137012.53333333333;	0.0;	7.266666666666667;	0.0;	0.0
1372637004;	2;	5851.999076;	81.92798706399999;	1.4;	4194304.0;	307580.5333333333;	0.26666666666666666;	11.4;	6.133333333333334;	6.466666666666667
