Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	62738.666666666664;	0.0;	1.1333333333333333;	3.7333333333333334;	3.8
1372630104;	1;	2925.99923;	19.506661533333336;	0.6666666666666667;	154616.0;	57145.333333333336;	0.0;	1.2666666666666666;	2.066666666666667;	2.066666666666667
1372630404;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	63087.46666666667;	0.0;	1.2666666666666666;	1.2666666666666666;	1.2666666666666666
1372630704;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	72699.73333333334;	0.0;	1.4;	4.666666666666667;	4.733333333333333
1372631004;	1;	2925.99923;	23.40799384;	0.8;	154616.0;	66757.6;	0.0;	1.4666666666666666;	1.2;	1.2
1372631304;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	65184.8;	0.0;	1.4666666666666666;	1.2;	1.1333333333333333
1372631604;	1;	2925.99923;	15.605329226666665;	0.5333333333333333;	154616.0;	65185.066666666666;	0.0;	1.3333333333333333;	4.133333333333334;	4.133333333333334
1372631904;	1;	2925.99923;	19.506661533333336;	0.6666666666666667;	154616.0;	64136.0;	0.0;	1.2666666666666666;	1.3333333333333333;	1.3333333333333333
1372632204;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	70601.6;	0.0;	1.2;	1.8;	1.8
1372632504;	1;	2925.99923;	15.605329226666665;	0.5333333333333333;	154616.0;	72000.53333333334;	0.0;	1.3333333333333333;	4.2;	4.266666666666667
1372632804;	1;	2925.99923;	19.506661533333336;	0.6666666666666667;	154616.0;	68331.2;	0.0;	1.3333333333333333;	1.3333333333333333;	1.3333333333333333
1372633104;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	62563.46666666667;	0.0;	1.2;	1.3333333333333333;	1.4
1372633404;	1;	2925.99923;	19.506661533333336;	0.6666666666666667;	154616.0;	63261.86666666667;	0.0;	1.2666666666666666;	3.6666666666666665;	3.8
1372633704;	1;	2925.99923;	15.605329226666665;	0.5333333333333333;	154616.0;	58019.46666666667;	0.0;	1.0666666666666667;	1.9333333333333333;	1.8666666666666667
1372634004;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	62388.8;	0.0;	1.1333333333333333;	1.4666666666666666;	1.4
1372634304;	1;	2925.99923;	23.40799384;	0.8;	154616.0;	69728.53333333334;	0.0;	1.1333333333333333;	4.466666666666667;	4.4
1372634604;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	60815.46666666667;	0.0;	1.1333333333333333;	1.3333333333333333;	1.2666666666666666
1372634903;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	58544.53333333333;	0.0;	1.0666666666666667;	1.1333333333333333;	1.1333333333333333
1372635203;	1;	2925.99923;	23.40799384;	0.8;	154616.0;	65534.4;	0.0;	1.2666666666666666;	4.066666666666666;	4.0
1372635503;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	65708.8;	0.0;	1.1333333333333333;	1.5333333333333334;	1.4666666666666666
1372635803;	1;	2925.99923;	15.605329226666665;	0.5333333333333333;	154616.0;	72351.2;	0.0;	1.2;	1.7333333333333334;	1.7333333333333334
1372636103;	1;	2925.99923;	19.506661533333336;	0.6666666666666667;	154616.0;	70078.66666666667;	0.0;	1.1333333333333333;	4.6;	4.6
1372636403;	1;	2925.99923;	11.70399692;	0.4;	154616.0;	65359.46666666667;	0.0;	1.1333333333333333;	1.2666666666666666;	1.2666666666666666
1372636703;	1;	2925.99923;	19.506661533333336;	0.6666666666666667;	154616.0;	67805.86666666667;	0.0;	1.2;	1.3333333333333333;	1.3333333333333333
1372637004;	1;	2925.99923;	52.667986140000004;	1.8;	154616.0;	65009.6;	0.0;	1.2;	63.8;	66.8
1372637304;	1;	2925.99923;	46.81598768;	1.6;	154616.0;	60990.13333333333;	0.0;	1.0666666666666667;	38.666666666666664;	40.46666666666667
