Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	4;	11703.997976;	302.3532810466666;	2.583333333333333;	1.6754688E7;	1129664.8;	162.5333333333333;	380.06666666666666;	9.533333333333333;	19.533333333333335
1372630104;	4;	11703.997976;	265.29062078933333;	2.2666666666666666;	1.6754688E7;	1241512.8;	109.4;	164.86666666666665;	11.2;	17.066666666666666
1372630404;	4;	11703.997976;	329.6626096573334;	2.816666666666667;	1.6754688E7;	1084925.6;	98.00000000000001;	141.13333333333333;	10.2;	15.4
1372630704;	4;	11703.997976;	345.26794029200005;	2.95;	1.6754688E7;	1196773.6;	156.5333333333333;	183.66666666666666;	10.533333333333333;	15.8
1372631004;	4;	11703.997976;	243.83329116666673;	2.0833333333333335;	1.6754688E7;	1521132.8;	92.86666666666667;	126.6;	2.466666666666667;	5.6
1372631304;	4;	11703.997976;	220.4252952146667;	1.8833333333333335;	1.6754688E7;	1017816.8;	93.13333333333334;	122.13333333333333;	2.2666666666666666;	5.066666666666666
1372631604;	4;	11703.997976;	239.93195850799998;	2.05;	1.6754688E7;	861229.6;	141.6;	154.86666666666667;	7.533333333333333;	11.066666666666666
1372631904;	4;	11703.997976;	241.8826248373333;	2.0666666666666664;	1.6754688E7;	872414.4;	96.93333333333334;	131.4;	4.533333333333333;	8.133333333333333
1372632204;	4;	11703.997976;	222.37596154399998;	1.9;	1.6754688E7;	671088.0;	95.86666666666667;	123.6;	2.1333333333333333;	4.866666666666666
1372632504;	4;	11703.997976;	226.27729420266667;	1.9333333333333333;	1.6754688E7;	883599.2;	129.06666666666666;	140.06666666666666;	2.4;	5.266666666666667
1372632804;	4;	11703.997976;	224.3266278733333;	1.9166666666666665;	1.6754688E7;	939523.2;	92.80000000000001;	122.46666666666667;	2.2666666666666666;	5.0
1372633104;	4;	11703.997976;	230.17862686133333;	1.9666666666666666;	1.6754688E7;	1286252.0;	93.13333333333334;	122.2;	2.3333333333333335;	5.2
1372633404;	4;	11703.997976;	261.38928813066667;	2.2333333333333334;	1.6754688E7;	1040186.4;	144.66666666666666;	153.06666666666666;	3.2666666666666666;	12.133333333333333
1372633704;	4;	11703.997976;	243.83329116666673;	2.0833333333333335;	1.6754688E7;	928338.4;	105.06666666666668;	143.79999999999998;	8.4;	11.933333333333334
