Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	32;	86399.9376;	5578.1959713;	6.45625;	7510016.0;	0.0;	0.0;	15.466666666666667;	4.533333333333333;	0.06666666666666667
1372630104;	32;	86399.9376;	5493.596032400001;	6.358333333333333;	7510016.0;	0.0;	0.0;	9.6;	4.466666666666667;	0.0
1372630404;	32;	86399.9376;	5605.1959518;	6.4875;	7510016.0;	0.0;	0.0;	9.8;	4.466666666666667;	0.0
1372630704;	32;	86399.9376;	5815.795799700001;	6.73125;	7510016.0;	0.0;	0.0;	9.466666666666667;	4.4;	0.0
1372631004;	32;	86399.9376;	5671.795903700001;	6.564583333333334;	7510016.0;	0.0;	0.0;	9.666666666666666;	4.333333333333333;	0.0
1372631304;	32;	86399.9376;	5585.3959661;	6.464583333333334;	7510016.0;	0.0;	0.0;	9.533333333333333;	4.266666666666667;	0.0
1372631604;	32;	86399.9376;	5630.395933600001;	6.516666666666667;	7510016.0;	0.0;	0.0;	9.6;	4.333333333333333;	0.0
1372631904;	32;	86399.9376;	5439.596071399999;	6.295833333333333;	7510016.0;	0.0;	0.0;	9.4;	4.533333333333333;	0.0
1372632204;	32;	86399.9376;	5392.7961052;	6.241666666666666;	7510016.0;	0.0;	0.0;	10.066666666666666;	4.466666666666667;	0.0
1372632504;	32;	86399.9376;	5435.996074;	6.291666666666666;	7510016.0;	0.0;	0.0;	9.6;	4.466666666666667;	0.0
1372632804;	32;	86399.9376;	5257.796202699999;	6.085416666666666;	7510016.0;	0.0;	0.0;	9.533333333333333;	4.4;	0.0
1372633104;	32;	86399.9376;	5313.5961624;	6.15;	7510016.0;	0.0;	0.0;	9.466666666666667;	4.333333333333333;	0.0
