Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1375110148;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375110448;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375110748;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375111048;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375111348;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375111648;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375111948;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375112248;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375112548;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375112848;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375113148;	2;	5199.999448;	341.24996377499997;	6.5625;	694016.0;	6291456.0;	1048.7142857142858;	45.85714285714286;	0.2857142857142857;	0.0
1375113448;	2;	5199.999448;	1703.8664857946665;	32.766666666666666;	1726684.5333333334;	3735725.066666667;	562.4;	5694.466666666666;	748.4;	13.466666666666667
1375113748;	2;	5199.999448;	649.999931;	12.5;	2600550.4;	2141889.3333333335;	291.8;	1006.1333333333333;	146.26666666666668;	7.666666666666667
1375114048;	2;	5199.999448;	0.0;	0.0;	2607104.0;	950706.1333333333;	0.0;	0.06666666666666667;	0.0;	0.0
1375114348;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	150993.33333333334;	0.0;	1.1333333333333333;	0.0;	0.0
1375114648;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375114948;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	11184.533333333333;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375115248;	2;	5199.999448;	0.0;	0.0;	2607104.0;	5592.266666666666;	0.0;	0.0;	0.0;	0.0
1375115548;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	1.0;	0.13333333333333333;	0.06666666666666667;	0.0
1375115849;	2;	5199.999448;	0.0;	0.0;	2607104.0;	33553.6;	0.0;	0.06666666666666667;	0.0;	0.0
1375116149;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	44739.2;	0.0;	0.2;	0.06666666666666667;	0.0
1375116449;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375116749;	2;	5199.999448;	254.799972952;	4.9;	2607104.0;	195733.86666666667;	431.26666666666665;	559.6666666666667;	54.666666666666664;	0.8666666666666667
1375117049;	2;	5199.999448;	0.0;	0.0;	2607104.0;	11184.8;	0.0;	0.0;	0.0;	0.0
1375117349;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	22369.066666666666;	0.4;	4.933333333333334;	0.06666666666666667;	0.0
1375117649;	2;	5199.999448;	0.0;	0.0;	2607104.0;	67107.2;	0.0;	0.06666666666666667;	0.0;	0.0
1375117949;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	44738.13333333333;	0.0;	0.4666666666666667;	0.06666666666666667;	0.0
1375118249;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375118549;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	22369.066666666666;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375118849;	2;	5199.999448;	0.0;	0.0;	2607104.0;	16776.8;	0.0;	0.0;	0.0;	0.0
1375119149;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375119449;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375119749;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.06666666666666667;	0.0
1375120049;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375120349;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	22369.066666666666;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375120649;	2;	5199.999448;	0.0;	0.0;	2607104.0;	27961.333333333332;	0.0;	0.0;	0.0;	0.0
1375120949;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	4.733333333333333;	0.06666666666666667;	0.06666666666666667
1375121249;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375121549;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	16776.8;	0.0;	0.13333333333333333;	0.06666666666666667;	0.0
1375121849;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375122149;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	11184.8;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375122449;	2;	5199.999448;	0.0;	0.0;	2607104.0;	22369.6;	0.0;	0.06666666666666667;	0.0;	0.0
1375122749;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375123049;	2;	5199.999448;	0.0;	0.0;	2607104.0;	5592.266666666666;	0.0;	0.13333333333333333;	0.0;	0.0
1375123349;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	44738.13333333333;	0.0;	0.13333333333333333;	0.06666666666666667;	0.0
1375123649;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375123949;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	55922.666666666664;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375124249;	2;	5199.999448;	0.0;	0.0;	2607104.0;	44738.13333333333;	0.0;	0.06666666666666667;	0.0;	0.0
1375124549;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	5592.266666666666;	0.0;	4.733333333333333;	0.06666666666666667;	0.0
1375124849;	2;	5199.999448;	0.0;	0.0;	2607104.0;	16776.8;	0.0;	0.2;	0.0;	0.0
1375125149;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	11184.533333333333;	0.0;	0.8666666666666667;	0.06666666666666667;	0.0
1375125449;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375125749;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375126049;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375126349;	2;	5199.999448;	3.4666662986666665;	0.06666666666666667;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375126649;	2;	5199.999448;	0.0;	0.0;	2607104.0;	5592.266666666666;	0.0;	0.13333333333333333;	0.0;	0.0
1375126949;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	100662.4;	0.0;	0.13333333333333333;	0.06666666666666667;	0.0
1375127249;	2;	5199.999448;	0.0;	0.0;	2607104.0;	11184.533333333333;	0.0;	0.0;	0.0;	0.0
1375127549;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375127849;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375128149;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	4.8;	0.06666666666666667;	0.0
1375128449;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.0;	0.0
1375128749;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.06666666666666667;	0.0
1375129050;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375129350;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	22369.066666666666;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375129650;	2;	5199.999448;	0.0;	0.0;	2607104.0;	44738.13333333333;	0.0;	0.0;	0.0;	0.0
1375129950;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375130250;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375130550;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.06666666666666667;	0.0
1375130850;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375131150;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	16776.8;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375131450;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375131750;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	39145.86666666667;	0.0;	5.066666666666666;	0.06666666666666667;	0.0
1375132050;	2;	5199.999448;	0.0;	0.0;	2607104.0;	78291.73333333334;	0.0;	0.06666666666666667;	0.0;	0.0
1375132350;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	33553.6;	0.0;	0.13333333333333333;	0.06666666666666667;	0.0
1375132650;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375132950;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375133250;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375133550;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375133850;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375134150;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.06666666666666667;	0.0
1375134450;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375134750;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1375135050;	2;	5199.999448;	0.0;	0.0;	2607104.0;	33554.4;	0.0;	0.13333333333333333;	0.0;	0.0
1375135350;	2;	5199.999448;	5.199999448;	0.1;	2607104.0;	0.0;	0.0;	4.866666666666666;	0.06666666666666667;	0.13333333333333333
1375135650;	2;	5199.999448;	0.0;	0.0;	2607104.0;	5592.266666666666;	0.0;	0.06666666666666667;	0.0;	0.0
1375135950;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	67107.2;	0.0;	0.9333333333333333;	0.2;	0.13333333333333333
1375136250;	2;	5199.999448;	0.0;	0.0;	2607104.0;	27961.333333333332;	0.0;	0.0;	0.0;	0.0
1375136551;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.2;	0.13333333333333333
1375136851;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375137151;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	5592.266666666666;	0.0;	0.06666666666666667;	0.2;	0.13333333333333333
1375137451;	2;	5199.999448;	0.0;	0.0;	2607104.0;	11184.533333333333;	0.0;	0.06666666666666667;	0.0;	0.0
1375137751;	2;	5199.999448;	8.666665746666668;	0.16666666666666669;	2607104.0;	0.0;	0.0;	0.26666666666666666;	0.2;	0.13333333333333333
1375138051;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375138351;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.2;	0.13333333333333333
1375138651;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375138951;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	4.8;	0.2;	0.13333333333333333
1375139251;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375139551;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	0.2;	0.2;	0.13333333333333333
1375139851;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375140151;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.2;	0.13333333333333333
1375140451;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375140751;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	16776.8;	0.0;	0.06666666666666667;	0.2;	0.13333333333333333
1375141051;	2;	5199.999448;	0.0;	0.0;	2607104.0;	16776.8;	0.0;	0.06666666666666667;	0.0;	0.0
1375141351;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.2;	0.13333333333333333
1375141651;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375141951;	2;	5199.999448;	8.666665746666668;	0.16666666666666669;	2607104.0;	33554.4;	0.0;	0.06666666666666667;	0.2;	0.13333333333333333
1375142251;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375142551;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	4.866666666666666;	0.2;	0.2
1375142851;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375143151;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	16776.8;	0.0;	0.13333333333333333;	0.2;	0.13333333333333333
1375143451;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375143751;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	27961.333333333332;	0.0;	0.06666666666666667;	0.2;	0.13333333333333333
1375144051;	2;	5199.999448;	0.0;	0.0;	2607104.0;	16776.8;	0.0;	0.0;	0.0;	0.0
1375144351;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	16776.8;	0.0;	0.06666666666666667;	0.2;	0.06666666666666667
1375144651;	2;	5199.999448;	0.0;	0.0;	2607104.0;	33553.6;	0.0;	0.06666666666666667;	0.0;	0.0
1375144951;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.2;	0.13333333333333333
1375145251;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375145551;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.2;	0.13333333333333333
1375145851;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375146151;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	4.8;	0.2;	0.2
1375146451;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.06666666666666667;	0.0;	0.0
1375146751;	2;	5199.999448;	8.666665746666668;	0.16666666666666669;	2607104.0;	0.0;	0.0;	0.8666666666666667;	0.2;	0.13333333333333333
1375147051;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375147351;	2;	5199.999448;	41.599995584;	0.8;	2607104.0;	111847.2;	0.0;	136.13333333333333;	32.93333333333333;	0.8666666666666667
1375147651;	2;	5199.999448;	0.0;	0.0;	2607104.0;	39146.4;	0.0;	0.0;	0.0;	0.0
1375147951;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	50330.4;	0.0;	0.06666666666666667;	0.2;	0.13333333333333333
1375148251;	2;	5199.999448;	0.0;	0.0;	2607104.0;	78291.73333333334;	0.0;	0.13333333333333333;	0.0;	0.0
1375148551;	2;	5199.999448;	8.666665746666668;	0.16666666666666669;	2607104.0;	0.0;	0.0;	0.2;	0.2;	0.13333333333333333
1375148851;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375149151;	2;	5199.999448;	8.666665746666668;	0.16666666666666669;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.2;	0.13333333333333333
1375149451;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375149751;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	5.066666666666666;	0.26666666666666666;	0.2
1375150051;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.0;	0.0
1375150351;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	16776.8;	0.0;	0.2;	0.2;	0.13333333333333333
1375150651;	2;	5199.999448;	0.0;	0.0;	2607104.0;	0.0;	0.0;	0.0;	0.0;	0.0
1375150951;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	22369.066666666666;	0.0;	0.13333333333333333;	0.2;	0.13333333333333333
1375151251;	2;	5199.999448;	0.0;	0.0;	2607104.0;	11184.533333333333;	0.0;	0.0;	0.0;	0.0
1375151551;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	0.0;	0.0;	0.13333333333333333;	0.2;	0.13333333333333333
1375151851;	2;	5199.999448;	0.0;	0.0;	2607104.0;	27961.6;	0.0;	0.13333333333333333;	0.0;	0.0
1375152151;	2;	5199.999448;	10.399998896;	0.2;	2607104.0;	111847.46666666666;	0.0;	0.2;	0.2;	0.13333333333333333
1375152452;	2;	5199.999448;	0.0;	0.0;	2607104.0;	27961.333333333332;	0.0;	0.0;	0.0;	0.0
