Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	6;	15599.996124000001;	6862.2649616573335;	43.98888888888889;	2.5165824E7;	1.3220444266666668E7;	11786.0;	7863.666666666667;	589.7333333333333;	36.86666666666667
1372630104;	6;	15599.996124000001;	6522.531712734667;	41.81111111111111;	2.5165824E7;	1.37405384E7;	9638.466666666667;	6329.2;	592.5333333333333;	41.93333333333333
1372630404;	6;	15599.996124000001;	6408.131741158667;	41.077777777777776;	2.5165824E7;	1.2482248533333333E7;	11762.866666666669;	7502.933333333333;	700.5333333333333;	48.333333333333336
1372630704;	6;	15599.996124000001;	6957.598271304001;	44.6;	2.5165824E7;	1.3321107733333332E7;	12214.8;	8840.933333333334;	596.0;	40.333333333333336
1372631004;	6;	15599.996124000001;	6990.531596454667;	44.81111111111111;	2.5165824E7;	1.3908310933333334E7;	12446.466666666667;	8617.733333333334;	596.0666666666667;	40.53333333333333
1372631304;	6;	15599.996124000001;	6810.264974577334;	43.65555555555556;	2.5165824E7;	1.3824424266666668E7;	10993.0;	7795.866666666667;	595.0666666666667;	42.333333333333336
1372631604;	6;	15599.996124000001;	6293.731769582668;	40.34444444444445;	2.5165824E7;	1.32036672E7;	10761.733333333334;	7040.2;	594.0;	41.86666666666667
1372631904;	6;	15599.996124000001;	6597.0650275493335;	42.288888888888884;	2.5165824E7;	1.3505657333333334E7;	12264.266666666666;	7912.599999999999;	594.2;	41.333333333333336
1372632204;	6;	15599.996124000001;	6378.665081813333;	40.888888888888886;	2.5165824E7;	1.3656652E7;	12110.066666666666;	8274.266666666666;	592.5333333333333;	42.13333333333333
1372632504;	6;	15599.996124000001;	6742.664991373334;	43.22222222222222;	2.5165824E7;	1.3270776266666668E7;	9590.066666666668;	7289.133333333333;	593.8;	37.86666666666667
1372632804;	6;	15599.996124000001;	6586.665030133334;	42.22222222222222;	2.5165824E7;	1.4260630933333334E7;	5802.8;	8176.266666666666;	590.9333333333333;	39.266666666666666
1372633104;	6;	15599.996124000001;	6361.3317527866675;	40.77777777777778;	2.5165824E7;	1.5116269066666666E7;	10633.066666666666;	7085.466666666667;	592.8;	39.53333333333333
1372633404;	6;	15599.996124000001;	6444.531732114668;	41.31111111111111;	2.5165824E7;	1.32539992E7;	10374.533333333333;	7755.666666666666;	591.4;	35.8
1372633704;	6;	15599.996124000001;	5823.99855296;	37.333333333333336;	2.5165824E7;	1.33211072E7;	10929.466666666667;	7454.333333333334;	594.9333333333333;	39.53333333333333
1372634004;	6;	15599.996124000001;	6505.198383708001;	41.699999999999996;	2.5165824E7;	1.39754184E7;	12085.6;	8521.933333333334;	711.7333333333333;	49.13333333333333
1372634304;	6;	15599.996124000001;	7382.264832457335;	47.32222222222222;	2.5165824E7;	1.6257121066666666E7;	10602.066666666668;	8122.266666666666;	606.3333333333334;	52.13333333333333
