Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	8;	21599.996032;	179.9999669333333;	0.8333333333333333;	3.2735232E7;	357913.6;	0.0;	29.933333333333334;	6.666666666666667;	2.6666666666666665
1372630104;	8;	21599.996032;	226.79995833600003;	1.05;	3.2735232E7;	357913.6;	0.0;	31.066666666666666;	6.666666666666667;	3.2666666666666666
1372630404;	8;	21599.996032;	190.79996494933334;	0.8833333333333333;	3.2735232E7;	514500.8;	0.0;	30.2;	6.6;	2.533333333333333
1372630704;	8;	21599.996032;	208.7999616426667;	0.9666666666666667;	3.2735232E7;	89478.4;	0.0;	29.8;	6.733333333333333;	3.6
1372631004;	8;	21599.996032;	293.39994610133334;	1.3583333333333334;	3.2735232E7;	559240.0;	0.0;	34.266666666666666;	7.2;	3.7333333333333334
1372631304;	8;	21599.996032;	840.5998455786668;	3.891666666666667;	3.2735232E7;	1118480.0;	0.0;	51.4;	10.0;	5.933333333333334
1372631604;	8;	21599.996032;	237.59995635200002;	1.1;	3.2735232E7;	693457.6;	0.0;	31.133333333333333;	6.466666666666667;	3.4
1372631904;	8;	21599.996032;	179.9999669333333;	0.8333333333333333;	3.2735232E7;	246065.6;	0.0;	29.533333333333335;	6.6;	2.2
1372632204;	8;	21599.996032;	237.59995635200002;	1.1;	3.2735232E7;	290804.8;	0.0;	30.133333333333333;	6.666666666666667;	3.6666666666666665
1372632504;	8;	21599.996032;	181.79996660266664;	0.8416666666666667;	3.2735232E7;	648718.4;	0.0;	29.8;	6.6;	2.0
1372632804;	8;	21599.996032;	313.199942464;	1.45;	3.2735232E7;	626348.8;	0.0;	31.333333333333332;	6.8;	4.6
1372633104;	8;	21599.996032;	831.599847232;	3.85;	3.2735232E7;	1968524.8;	0.0;	50.46666666666667;	10.0;	5.733333333333333
1372633404;	8;	21599.996032;	239.39995602133334;	1.1083333333333334;	3.2735232E7;	984262.4;	0.0;	35.53333333333333;	7.133333333333334;	4.0
1372633704;	8;	21599.996032;	179.9999669333333;	0.8333333333333333;	3.2735232E7;	738196.8;	0.0;	30.0;	6.6;	2.066666666666667
1372634004;	8;	21599.996032;	237.59995635200002;	1.1;	3.2735232E7;	738196.8;	0.0;	31.533333333333335;	6.8;	4.0
1372634304;	8;	21599.996032;	181.79996660266664;	0.8416666666666667;	3.2735232E7;	492131.2;	0.0;	30.133333333333333;	6.466666666666667;	1.8666666666666667
1372634604;	8;	21599.996032;	311.39994279466663;	1.4416666666666667;	3.2735232E7;	603979.2;	0.0;	33.2;	6.866666666666666;	5.0
1372634903;	8;	21599.996032;	838.7998459093333;	3.8833333333333333;	3.2735232E7;	2035633.6;	0.0;	50.13333333333333;	9.866666666666667;	5.6
1372635203;	8;	21599.996032;	239.39995602133334;	1.1083333333333334;	3.2735232E7;	850044.8;	0.0;	31.133333333333333;	6.4;	3.466666666666667
1372635503;	8;	21599.996032;	181.79996660266664;	0.8416666666666667;	3.2735232E7;	313174.4;	0.0;	30.866666666666667;	6.6;	2.2666666666666666
1372635803;	8;	21599.996032;	241.19995569066666;	1.1166666666666667;	3.2735232E7;	581609.6;	0.0;	29.066666666666666;	6.533333333333333;	3.533333333333333
1372636103;	8;	21599.996032;	181.79996660266664;	0.8416666666666667;	3.2735232E7;	402652.8;	0.0;	31.8;	6.333333333333333;	2.066666666666667
1372636403;	8;	21599.996032;	298.79994510933335;	1.3833333333333335;	3.2735232E7;	715827.2;	0.0;	30.133333333333333;	5.066666666666666;	4.466666666666667
1372636703;	8;	21599.996032;	844.1998449173333;	3.908333333333333;	3.2735232E7;	1543502.4;	0.0;	51.0;	8.333333333333334;	5.866666666666666
1372637004;	8;	21599.996032;	237.59995635200002;	1.1;	3.2735232E7;	223696.0;	0.0;	30.333333333333332;	5.0;	3.533333333333333
1372637304;	8;	21599.996032;	179.9999669333333;	0.8333333333333333;	3.2735232E7;	134217.6;	0.0;	30.733333333333334;	4.933333333333334;	2.0
1372637604;	8;	21599.996032;	237.59995635200002;	1.1;	3.2735232E7;	402652.8;	0.0;	29.933333333333334;	4.866666666666666;	3.6666666666666665
