Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1372629804;	4;	11703.998064;	370.62660536000004;	3.166666666666667;	2.097152E7;	559238.6666666666;	0.26666666666666666;	64.4;	54.86666666666667;	37.6
1372630104;	4;	11703.998064;	388.18260245600004;	3.316666666666667;	2.097152E7;	685068.2666666667;	0.0;	15.266666666666667;	55.733333333333334;	39.93333333333333
1372630404;	4;	11703.998064;	427.19592933599995;	3.65;	2.097152E7;	1314213.0666666667;	0.0;	16.133333333333333;	56.8;	41.13333333333333
1372630704;	4;	11703.998064;	423.294596648;	3.6166666666666667;	2.097152E7;	1384118.9333333333;	0.0;	15.333333333333334;	56.8;	42.0
1372631004;	4;	11703.998064;	364.774606328;	3.1166666666666667;	2.097152E7;	1985302.6666666667;	0.0;	12.466666666666667;	53.93333333333333;	33.733333333333334
1372631304;	4;	11703.998064;	347.218609232;	2.966666666666667;	2.097152E7;	1104498.9333333333;	0.0;	12.266666666666667;	53.86666666666667;	31.066666666666666
1372631604;	4;	11703.998064;	376.47860439199997;	3.216666666666667;	2.097152E7;	1104499.4666666666;	0.0;	12.666666666666666;	54.333333333333336;	35.86666666666667
1372631904;	4;	11703.998064;	360.87327364;	3.083333333333333;	2.097152E7;	1118480.5333333334;	0.0;	12.866666666666667;	54.53333333333333;	34.266666666666666
1372632204;	4;	11703.998064;	317.958614072;	2.716666666666667;	2.097152E7;	922745.6;	0.0;	12.4;	53.86666666666667;	31.066666666666666
1372632504;	4;	11703.998064;	347.218609232;	2.966666666666667;	2.097152E7;	796916.8;	0.0;	13.0;	53.8;	31.4
1372632804;	4;	11703.998064;	337.46527751199994;	2.8833333333333333;	2.097152E7;	1048575.2;	0.0;	12.333333333333334;	54.0;	31.8
1372633104;	4;	11703.998064;	343.317276544;	2.933333333333333;	2.097152E7;	1048575.2;	0.0;	12.2;	53.93333333333333;	32.0
1372633404;	4;	11703.998064;	337.46527751199994;	2.8833333333333333;	2.097152E7;	1020612.0;	0.2;	13.133333333333333;	54.2;	32.333333333333336
1372633704;	4;	11703.998064;	355.02127460799994;	3.033333333333333;	2.097152E7;	754972.8;	0.0;	12.866666666666667;	54.8;	36.8
1372634004;	4;	11703.998064;	360.87327364;	3.083333333333333;	2.097152E7;	796916.8;	0.0;	13.066666666666666;	56.13333333333333;	42.93333333333333
1372634304;	4;	11703.998064;	349.1692755759999;	2.983333333333333;	2.097152E7;	1160422.6666666667;	0.06666666666666667;	12.6;	53.93333333333333;	32.13333333333333
